,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,149275000.0,-90678000.0,,
June 2012,153728000.0,-54634000.0,,
September 2012,142778000.0,-35812000.0,,
December 2012,144077000.0,39707000.0,7574764000.0,918229000.0
March 2013,161442000.0,-44787000.0,7542532000.0,965944000.0
June 2013,204983000.0,-62575000.0,7349563000.0,850994000.0
September 2013,152053000.0,-398561000.0,6932645000.0,941304000.0
December 2013,166123000.0,-52735000.0,7272645000.0,872876000.0
March 2014,175612000.0,-46383000.0,7244653000.0,894632000.0
June 2014,170585000.0,-152717000.0,7134577000.0,846018000.0
September 2014,162269000.0,-1837000.0,7069390000.0,848698000.0
December 2014,205088000.0,-29536000.0,7000713000.0,822834000.0
March 2015,147763000.0,-4531000.0,7012976000.0,896942000.0
June 2015,158994000.0,-17631000.0,6850423000.0,779876000.0
September 2015,159956000.0,-9952000.0,6843594000.0,833420000.0
December 2015,173236000.0,-15542000.0,6726755000.0,792755000.0
March 2016,164444000.0,-25975000.0,6786200000.0,905944000.0
June 2016,182194000.0,-20115000.0,6636081000.0,802305000.0
