,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,2804091.25,3751413.75,-1734720.0,,
June 2011,2804091.25,3751413.75,-4640784.0,102018005.0,62499449.0
September 2011,2804091.25,3751413.75,-5611655.0,96754535.0,50853046.0
December 2011,2804091.25,3751413.75,-9777216.0,105447743.0,37610882.0
March 2012,10812797.0,8012927.75,-4297266.0,97056120.0,25816217.0
June 2012,11208736.0,8012927.75,-2508230.0,,
September 2012,10517201.0,8012927.75,-4629682.0,77408658.0,5343596.0
December 2012,3930779.0,8012927.75,-11261269.0,75091312.0,6301636.0
March 2013,10364359.0,,-1143871.0,74615583.0,7036308.0
June 2013,10935025.0,,-22206044.0,75098774.0,8732600.0
September 2013,10909031.0,,-3080187.0,73725020.0,8198916.0
