,NetIncomeLoss,Assets
March 2010,243000.0,
June 2010,273000.0,
September 2010,314000.0,
December 2010,316709.0,295566591.0
March 2011,87000.0,
June 2011,198000.0,334976000.0
September 2011,258000.0,351157000.0
December 2011,367000.0,377039000.0
March 2012,481000.0,361836000.0
June 2012,453000.0,339817000.0
September 2012,506000.0,368698000.0
December 2012,604000.0,375019000.0
March 2013,517000.0,395506000.0
June 2013,401000.0,382448000.0
September 2013,85000.0,407007000.0
December 2013,132000.0,421848000.0
March 2014,78000.0,404720000.0
June 2014,115000.0,402648000.0
September 2014,258000.0,410366000.0
December 2014,354000.0,408840000.0
March 2015,343000.0,405842000.0
June 2015,350000.0,419701000.0
September 2015,353000.0,415160000.0
December 2015,363000.0,444780000.0
March 2016,206000.0,450464000.0
June 2016,251000.0,484557000.0
September 2016,431000.0,504938000.0
December 2016,604000.0,509999000.0
March 2017,502000.0,505735000.0
June 2017,568000.0,525729000.0
September 2017,602000.0,514250000.0
December 2017,682000.0,504025000.0
