,NetIncomeLoss,Assets
March 2013,1196250.0,
June 2013,1196250.0,
September 2013,1196250.0,
December 2013,1196250.0,
March 2014,1139000.0,
June 2014,1033000.0,
September 2014,1030000.0,
December 2014,831000.0,684502000.0
March 2015,1133000.0,
June 2015,1023000.0,1106729000.0
September 2015,939000.0,1066776000.0
December 2015,1001000.0,1076089000.0
March 2016,1404000.0,1156201000.0
June 2016,841000.0,1174142000.0
September 2016,1380000.0,1106767000.0
December 2016,1486000.0,1105841000.0
March 2017,1976000.0,1158261000.0
June 2017,2052000.0,1169086000.0
September 2017,1682000.0,1213831000.0
December 2017,-862000.0,1321256000.0
March 2018,3108000.0,1587713000.0
June 2018,3638000.0,1649207000.0
September 2018,3900000.0,1678195000.0
December 2018,3445000.0,2094896000.0
March 2019,5659000.0,2101400000.0
June 2019,6843000.0,2153608000.0
September 2019,5511000.0,2220840000.0
December 2019,5759000.0,2273835000.0
March 2020,4499000.0,2287662000.0
June 2020,2052000.0,3961138000.0
September 2020,9609000.0,3954670000.0
December 2020,13834000.0,4160360000.0
March 2021,12329000.0,4443586000.0
June 2021,17428000.0,4323959000.0
September 2021,10311000.0,4405217000.0
December 2021,12068000.0,4726378000.0
March 2022,8731000.0,5362235000.0
June 2022,13757000.0,5530383000.0
