,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,2774994.25,2034759.5,-7303075.25,,,
June 2012,2774994.25,2034759.5,-7303075.25,,,
September 2012,2774994.25,2034759.5,-7303075.25,,,
December 2012,2774994.25,2034759.5,-7303075.25,71236150.0,398401.0,
March 2013,9002944.0,2073184.0,-9482069.0,,,
June 2013,3159415.0,2116484.0,-4040507.0,,,
September 2013,2873715.0,2145358.0,-3607093.0,,,
December 2013,4407482.0,2352380.0,-7450872.0,63257511.0,333162.0,62924349.0
March 2014,2728055.0,2020128.0,-1678117.0,61681323.0,441628.0,
June 2014,3089541.0,2102699.0,-1123120.0,59973520.0,422962.0,
September 2014,4400761.0,2698152.0,-2858093.0,62602866.0,4698840.0,
December 2014,4613085.0,2271093.0,-2867475.0,71081376.0,6090231.0,64991145.0
March 2015,4868824.0,2962567.0,-7126039.0,69844297.0,7292232.0,62552065.0
June 2015,10858064.0,3461816.0,-9513110.0,65065493.0,5094302.0,59971191.0
September 2015,8304203.0,5715380.0,-8104341.0,58736292.0,1342182.0,57394110.0
