,OperatingExpenses,NetIncomeLoss,Assets
March 2009,,1728510.75,
June 2009,,1728510.75,
September 2009,,1728510.75,
December 2009,,1728510.75,
March 2010,,2442467.0,
June 2010,,3805534.0,
September 2010,,2228177.0,
December 2010,,2832533.0,24989360.0
March 2011,,3359569.0,
June 2011,,5415929.0,-24284031.0
September 2011,,5258936.0,-25053696.0
December 2011,,6560335.0,27432257.0
March 2012,,5938255.0,
June 2012,,5284674.0,-25362911.0
September 2012,,4311092.0,25215070.0
December 2012,,4113797.0,21186872.0
March 2013,,4137844.0,22450132.0
June 2013,,6130440.0,21326446.0
September 2013,,9431118.0,24464973.0
December 2013,,7519106.0,22356948.0
March 2014,,7249918.0,27965208.0
June 2014,,9914167.0,31388380.0
September 2014,,9366043.0,33082966.0
December 2014,,8234892.0,33102488.0
March 2015,,22166089.0,55153197.0
June 2015,,7416012.0,
September 2015,,11461349.0,51729669.0
December 2015,,8995057.0,50435545.0
March 2016,799500.0,7280051.0,52718119.0
June 2016,799500.0,10123000.0,53579672.0
September 2016,799500.0,8929412.0,54562798.0
December 2016,799500.0,10907000.0,62454000.0
March 2017,1517000.0,14885000.0,71290425.0
June 2017,1914000.0,20350000.0,77158592.0
September 2017,2671000.0,26405000.0,115686411.0
December 2017,3585000.0,24620000.0,120035000.0
March 2018,5526000.0,43791000.0,134916000.0
June 2018,8339000.0,52503000.0,176671000.0
September 2018,10209000.0,50762000.0,219701000.0
December 2018,15312000.0,62680000.0,285075000.0
March 2019,16171000.0,139998000.0,404906000.0
June 2019,24868000.0,49586000.0,463612000.0
September 2019,24712000.0,60022000.0,521994000.0
December 2019,,69122000.0,598176000.0
March 2020,,57401000.0,544649000.0
June 2020,,27583000.0,553600000.0
September 2020,,46275000.0,601181000.0
