,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,44551.0,,-54330.0,,
December 2010,48631.0,,-56238.0,,
March 2011,68814.0,,-76611.0,,
June 2011,34542.0,,-48430.0,,
September 2011,36718.0,,-144841.0,15371.0,15007.0
December 2011,32750.0,,-43217.0,23402.0,23113.0
March 2012,29628.0,,-35981.0,16957.0,15286.0
June 2012,32123.0,,-61530.0,14211.0,12635.0
September 2012,43840.0,,-46944.0,6405.0,4924.0
December 2012,36807.0,,-53722.0,19981.0,18590.0
March 2013,99216.0,,-107211.0,2033850.0,218222.0
June 2013,155259.0,,-445582.0,2033850.0,218222.0
September 2013,282814.0,7500.0,-408957.5,2033850.0,218222.0
December 2013,488423.0,7500.0,-408957.5,,
March 2014,282614.0,7500.0,-238950.0,2318578.0,405959.0
June 2014,132399.0,7500.0,-255178.0,2404120.0,498464.0
September 2014,468573.0,5000.0,,2135458.0,274633.0
December 2014,464514.0,5000.0,,,
March 2015,448911.0,0.0,,3611699.0,1089872.0
