,OperatingExpenses,NetIncomeLoss,Assets
June 2006,6966.611111111111,-18483.0,
September 2006,6966.611111111111,-7338.25,
December 2006,6966.611111111111,-7338.25,
March 2007,6966.611111111111,-7338.25,
June 2007,6966.611111111111,-7338.25,
September 2007,6966.611111111111,-6272.25,
December 2007,6966.611111111111,-6272.25,
March 2008,6966.611111111111,-6272.25,
June 2008,6966.611111111111,-6272.25,
September 2008,6966.611111111111,-5791.5,
December 2008,6966.611111111111,-5791.5,
March 2009,6966.611111111111,-5791.5,
June 2009,6966.611111111111,-5791.5,
September 2009,6966.611111111111,-5085.0,
December 2009,6966.611111111111,-5085.0,
March 2010,6966.611111111111,-5085.0,
June 2010,6966.611111111111,-5085.0,
September 2010,4630.0,-4628.0,
December 2010,5184.0,-5184.0,
March 2011,4644.0,-4642.0,
June 2011,6966.611111111111,-8551.0,7509.0
September 2011,5129.0,-5129.0,4896.0
December 2011,7138.0,-7136.0,8310.0
March 2012,5145.0,-5144.0,17017.0
