,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,,,0.0,,
June 2011,,,0.0,,
September 2011,450.0,0.0,-935.0,,
December 2011,450.0,0.0,35.0,1000.0,1000.0
March 2012,900.0,0.0,-900.0,,
June 2012,595.0,0.0,0.0,,
September 2012,595.0,0.0,-800.0,400.0,400.0
December 2012,595.0,0.0,-985.0,50.0,50.0
March 2013,1000.0,0.0,-1000.0,50.0,50.0
June 2013,1105.0,0.0,-1105.0,50.0,50.0
September 2013,1702.0,0.0,-1702.0,50.0,50.0
December 2013,1009.0,0.0,-1009.0,50.0,50.0
March 2014,615.0,15.0,-615.0,35.0,35.0
June 2014,1828.0,15.0,-1828.0,20.0,20.0
September 2014,2049.0,15.0,-2049.0,5.0,5.0
December 2014,3105.0,,-3105.0,0.0,0.0
March 2015,1000.0,,-1000.0,,
June 2015,0.0,,0.0,0.0,0.0
September 2015,600.0,,-600.0,,
December 2015,1333.0,,-1333.0,0.0,0.0
March 2016,,,-6073.0,,
June 2016,,,-3203.0,0.0,0.0
September 2016,,,-3217.0,,
December 2016,,,-4000.0,,
March 2017,,,-6170.0,,
