,NetIncomeLoss,Assets,AssetsCurrent
December 2006,-27997.0,,
March 2007,-27997.0,,
June 2007,-27997.0,,
September 2007,-12046.5,,
December 2007,-12046.5,,
March 2008,-12046.5,,
June 2008,-12046.5,,
September 2008,-27940.5,,
December 2008,-27940.5,,
March 2009,-27940.5,,
June 2009,-27940.5,,
September 2009,-13800.25,,
December 2009,-13800.25,,
March 2010,-13800.25,,
June 2010,-13800.25,,
September 2010,-14761.0,,
December 2010,-14761.0,,
March 2011,-14761.0,,
June 2011,-14761.0,2425.0,2425.0
September 2011,-17092.5,5869.0,5869.0
December 2011,-17092.5,273.0,273.0
March 2012,-17092.5,1844.0,1844.0
June 2012,-17092.5,564.0,564.0
September 2012,-22104.75,58798.0,1440.0
December 2012,-22104.75,21652.0,21652.0
March 2013,-22104.75,623.0,623.0
June 2013,-22104.75,840.0,840.0
September 2013,-24602.0,1125.0,1125.0
December 2013,-24602.0,1150.0,1150.0
March 2014,-10323.0,1742.0,1742.0
June 2014,75947.0,80.0,80.0
September 2014,-37667.0,80.0,80.0
December 2014,-54705.0,0.0,
March 2015,-130056.0,16607.0,16607.0
June 2015,-269571.0,,
September 2015,-136963.0,350.0,350.0
December 2015,-158066.0,575.0,575.0
