,NetIncomeLoss,Assets
March 2013,538000.0,
June 2013,816000.0,
September 2013,925000.0,483941000.0
December 2013,4617000.0,512994000.0
March 2014,506000.0,533976000.0
June 2014,445000.0,506892000.0
September 2014,382000.0,508011000.0
December 2014,565000.0,537053000.0
March 2015,415000.0,543919000.0
June 2015,767000.0,530432000.0
September 2015,839000.0,548773000.0
December 2015,1100000.0,567491000.0
March 2016,1355000.0,555842000.0
June 2016,1510000.0,545678000.0
September 2016,1396000.0,569539000.0
December 2016,1487000.0,605030000.0
March 2017,1735000.0,638808000.0
June 2017,1920000.0,614525000.0
September 2017,1745000.0,610328000.0
December 2017,1154000.0,643886000.0
March 2018,2796000.0,625473000.0
June 2018,1832000.0,654657000.0
September 2018,2160000.0,626796000.0
December 2018,1682000.0,644800000.0
March 2019,1246000.0,635800000.0
June 2019,2115000.0,633773000.0
September 2019,1897000.0,660790000.0
December 2019,1431000.0,702627000.0
March 2020,1404000.0,717099000.0
June 2020,2088000.0,799584000.0
September 2020,1870000.0,820958000.0
December 2020,2616000.0,848410000.0
March 2021,1505000.0,918403000.0
June 2021,147000.0,1847122000.0
September 2021,3138000.0,1911825000.0
December 2021,5281000.0,1972184000.0
March 2022,4924000.0,1935207000.0
June 2022,5685000.0,1744940000.0
