,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,78381.0,-53972.0,,,
June 2010,,323682.0,-343864.0,,,
September 2010,,573137.0,-556320.0,,,
December 2010,,956661.0,-965369.0,2134522.0,1128153.0,
March 2011,,12677508.0,-12708296.0,,,
June 2011,,764932.0,-788057.0,1920146.0,362116.0,
September 2011,,741073.0,-769682.0,1817487.0,237702.0,
December 2011,,5066507.0,-4988754.0,1478212.0,271130.0,
March 2012,,568696.0,-535235.0,1404051.0,220504.0,
June 2012,,506044.0,-465969.0,1410553.0,250250.0,
September 2012,,309694.0,-306523.0,1341523.0,201024.0,
December 2012,,357664.0,-813795.0,813433.0,226497.0,586936.0
March 2013,7356.25,303925.0,-2238033.0,657249.0,79687.0,
June 2013,7356.25,264156.0,374446.0,358813.0,24645.0,
September 2013,7356.25,304644.0,1004732.0,448300.0,440057.0,
December 2013,7356.25,830142.0,-676037.0,356936.0,101048.0,255888.0
March 2014,3013.75,184726.0,-357451.0,39519.0,32297.0,7222.0
June 2014,3013.75,203671.0,-158238.0,17761.0,11557.0,6204.0
September 2014,3013.75,35524.0,-36836.0,27920.0,22736.0,5184.0
December 2014,3013.75,83118.0,20479.0,28442.0,28442.0,
