,OperatingExpenses,NetIncomeLoss,Assets
March 2010,390000.0,-295000.0,
June 2010,570000.0,-431000.0,
September 2010,799000.0,-346000.0,
December 2010,1018000.0,-264000.0,36539000.0
March 2011,1469000.0,-248000.0,
June 2011,1805000.0,-364000.0,51408000.0
September 2011,2252000.0,-387000.0,63745000.0
December 2011,2648000.0,-473000.0,65733000.0
March 2012,2974000.0,-560000.0,63166000.0
June 2012,3614000.0,-638000.0,64622000.0
September 2012,3502000.0,-356000.0,61024000.0
December 2012,3773000.0,-375000.0,71185000.0
March 2013,4206000.0,-482000.0,63957000.0
June 2013,4110000.0,-324000.0,65672000.0
September 2013,3755000.0,269000.0,61629000.0
December 2013,3561000.0,578000.0,72351000.0
March 2014,3999000.0,164000.0,69610000.0
June 2014,3883000.0,-320000.0,66489000.0
September 2014,3632000.0,509000.0,62520000.0
December 2014,3023000.0,421000.0,58555000.0
March 2015,3272000.0,-57000.0,54663000.0
June 2015,3010000.0,200000.0,50492000.0
September 2015,,60000.0,46703000.0
December 2015,,236000.0,43524000.0
March 2016,,590000.0,41171000.0
June 2016,,77000.0,37960000.0
September 2016,,209000.0,35219000.0
December 2016,,1771000.0,34038000.0
March 2017,,470000.0,31365000.0
June 2017,,-34000.0,28312000.0
September 2017,,393000.0,25699000.0
December 2017,,171000.0,25206000.0
March 2018,,382000.0,23571000.0
June 2018,,413000.0,23148000.0
September 2018,,420000.0,22092000.0
December 2018,,230000.0,21386000.0
March 2019,,423000.0,20701000.0
June 2019,,-500000.0,19205000.0
September 2019,,-414000.0,18277000.0
December 2019,,76000.0,17998000.0
March 2020,,-326000.0,15174000.0
June 2020,,342000.0,15418000.0
September 2020,,-142000.0,14841000.0
December 2020,,-902000.0,13758000.0
March 2021,,-412000.0,12140000.0
June 2021,,-632000.0,11212000.0
September 2021,,-230000.0,10759000.0
December 2021,,-159000.0,10342000.0
March 2022,,177000.0,8781000.0
June 2022,,43000.0,8518000.0
