,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2007,,,-2559.0,,,
December 2007,,,-2559.0,,,
March 2008,,,-40128.75,,,
June 2008,,,-40128.75,,,
September 2008,,,-40128.75,,,
December 2008,,,-40128.75,,,
March 2009,,,-1445038.25,,,
June 2009,,,-1445038.25,,,
September 2009,,,-1445038.25,,,
December 2009,,,-1445038.25,,,
March 2010,,,-264041.0,,,
June 2010,,,-109293.0,,,
September 2010,,,-169596.0,,,
December 2010,,,-324397.0,1921.0,1921.0,
March 2011,,,736185.0,,,
June 2011,,,-256508.0,276218.0,276218.0,
September 2011,,,-177202.0,161218.0,161218.0,
December 2011,,,-8562840.0,2116562.0,2116562.0,
March 2012,,,-592051.0,1559063.0,1559063.0,
June 2012,,,-608393.0,,,
September 2012,,,-573608.0,605288.0,485288.0,
December 2012,,,-838967.0,601.0,601.0,8170000.0
March 2013,3500.0,0.0,-12855.0,,,
June 2013,7372.0,7372.0,-15418.0,8170601.0,601.0,8170000.0
September 2013,60245.0,245.0,-66226.0,601.0,,
December 2013,37515.0,3794.0,-260010.0,0.0,0.0,
March 2014,66051.0,851.0,-6639.0,0.0,,
June 2014,30284.0,284.0,-123745.0,,0.0,
September 2014,218182.0,0.0,-193025.0,,0.0,
December 2014,-96207.0,4275.0,-97720.0,0.0,0.0,
March 2015,60000.0,,-30134.0,,0.0,
June 2015,92625.0,,-415022.0,0.0,0.0,
September 2015,32625.0,,-101618.0,0.0,0.0,
December 2015,10337.0,,-36273.0,0.0,2978650.0,
March 2016,20248.0,,-117641.0,0.0,,
June 2016,0.0,,84906.0,0.0,,
September 2016,0.0,,-84906.0,0.0,,
December 2016,467246.0,,2155902.0,2127754.0,1846699.0,
March 2017,267540.0,,-2174440.0,1842497.0,1575009.0,
June 2017,98315.0,,2147257.0,1841400.0,1591108.0,
September 2017,265559.0,,-310203.0,1830972.0,1572478.0,
