,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2004,43000.086956521736,-1716.3333333333333,,
June 2004,43000.086956521736,-1716.3333333333333,,
September 2004,43000.086956521736,-1716.3333333333333,,
December 2004,43000.086956521736,-10721.5,,
March 2005,43000.086956521736,-10721.5,,
June 2005,43000.086956521736,-10721.5,,
September 2005,43000.086956521736,-10721.5,,
December 2005,43000.086956521736,-46339.0,,
March 2006,43000.086956521736,-46339.0,,
June 2006,43000.086956521736,-46339.0,,
September 2006,43000.086956521736,-46339.0,,
December 2006,43000.086956521736,-134675.75,,
March 2007,43000.086956521736,-134675.75,,
June 2007,43000.086956521736,-134675.75,,
September 2007,43000.086956521736,-134675.75,,
December 2007,43000.086956521736,-32069.25,,
March 2008,43000.086956521736,-32069.25,,
June 2008,43000.086956521736,-32069.25,,
September 2008,43000.086956521736,-32069.25,,
December 2008,43000.086956521736,-19421.0,,
March 2009,43000.086956521736,-19421.0,,
June 2009,43000.086956521736,-19421.0,,
September 2009,43000.086956521736,-19421.0,,
December 2009,22317.0,-22317.0,,
March 2010,22317.0,-22317.0,,
June 2010,20975.0,-20975.0,,
September 2010,10499.0,-10710.0,,476.0
December 2010,28479.0,-28479.0,,
March 2011,35577.0,-35692.0,,
June 2011,21418.0,-21476.0,,897.0
September 2011,21557.0,-21614.0,848.0,848.0
December 2011,24384.0,-25010.0,307.0,
March 2012,21735.0,-23675.0,120.0,
June 2012,20097.0,-22927.5,,
September 2012,23958.0,-22927.5,2792.0,2792.0
December 2012,23449.0,-24796.0,740.0,
March 2013,16740.0,-14071.666666666666,725.0,
June 2013,10825.0,-14071.666666666666,625.0,
September 2013,10724.0,-14071.666666666666,625.0,2792.0
December 2013,10725.0,-177009.0,625.0,
March 2014,176919.0,-44277.0,625.0,
June 2014,5212.0,135857.0,625.0,
September 2014,226083.0,59208.0,625.0,625.0
December 2014,1725.0,,94591.0,
March 2015,133950.0,-2800.0,56799.0,
June 2015,75647.0,-47852.0,61876.0,
September 2015,41591.0,-43306.0,49481.0,
December 2015,62610.0,,2888.0,
March 2016,40689.0,-43580.0,856.0,
