,NetIncomeLoss,Assets
March 2009,-102000.0,
June 2009,-102000.0,
September 2009,-102000.0,
December 2009,-102000.0,
March 2010,-391000.0,
June 2010,-2489000.0,
September 2010,-18016000.0,
December 2010,-4569000.0,775684000.0
March 2011,-7478000.0,
June 2011,-16584000.0,1094816000.0
September 2011,-17755000.0,1188172000.0
December 2011,-15200000.0,1381317000.0
March 2012,-8754000.0,1583091000.0
June 2012,-9006000.0,1587349000.0
September 2012,-14134000.0,2005465000.0
December 2012,-2585000.0,2078572000.0
March 2013,-32492000.0,2710608000.0
June 2013,-32556000.0,3160190000.0
September 2013,-13442000.0,3570648000.0
December 2013,-10446000.0,3803219000.0
March 2014,-36389000.0,4428554000.0
June 2014,-10580000.0,4416901000.0
September 2014,3214000.0,4293283000.0
December 2014,48833000.0,4126594000.0
March 2015,-15078000.0,4376317000.0
June 2015,-2483000.0,4486102000.0
September 2015,1067000.0,4353403000.0
December 2015,5863000.0,4372946000.0
March 2016,5190000.0,4339560000.0
June 2016,7510000.0,4251466000.0
September 2016,11771000.0,4199290000.0
December 2016,128142000.0,3988432000.0
March 2017,63577000.0,3893307000.0
June 2017,49028000.0,3765615000.0
September 2017,64333000.0,3748147000.0
December 2017,144012000.0,3726197000.0
March 2018,-10180000.0,3457535000.0
June 2018,46210000.0,3264947000.0
September 2018,138116000.0,3037362000.0
December 2018,280636000.0,2499711000.0
March 2019,191401000.0,2068750000.0
June 2019,-10465000.0,2069028000.0
September 2019,-73269000.0,2010946000.0
December 2019,192714000.0,1925725000.0
March 2020,101320000.0,1665100000.0
June 2020,-23974000.0,1638064000.0
September 2020,,
December 2020,,643188000.0
March 2021,,
June 2021,,
September 2021,,
December 2021,,362318000.0
