,NetIncomeLoss,Assets
March 2009,-4282750.0,
June 2009,-4282750.0,
September 2009,-4282750.0,
December 2009,-4282750.0,
March 2010,-40966000.0,
June 2010,-40966000.0,
September 2010,-74993000.0,
December 2010,-28493000.0,3417546000.0
March 2011,-67067000.0,
June 2011,-1599000.0,3213790000.0
September 2011,2680000.0,3236219000.0
December 2011,-1519000.0,3183926000.0
March 2012,-28078000.0,3113269000.0
June 2012,1313000.0,3133487000.0
September 2012,1228000.0,3180263000.0
December 2012,-24954000.0,3224031000.0
March 2013,2453000.0,3227146000.0
June 2013,678000.0,3205921000.0
September 2013,-4862000.0,3236321000.0
December 2013,-8212000.0,3087553000.0
March 2014,-1906000.0,3038467000.0
June 2014,-24248000.0,2894658000.0
September 2014,-825000.0,2820202000.0
December 2014,-2829000.0,2715348000.0
March 2015,2776000.0,2436391000.0
June 2015,2828000.0,2379023000.0
September 2015,3164000.0,2289023000.0
December 2015,1452000.0,2210584000.0
March 2016,826000.0,2169750000.0
June 2016,2963000.0,2186982000.0
September 2016,1630000.0,2189346000.0
December 2016,55998000.0,2262262000.0
March 2017,1430000.0,2255773000.0
June 2017,1455000.0,2216802000.0
September 2017,2740000.0,2167674000.0
