,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,3079000.0,,,
June 2010,,3303000.0,,,
September 2010,,3766000.0,,,
December 2010,,-90000.0,,,
March 2011,,4290000.0,,,
June 2011,,1718000.0,,,
September 2011,,3784000.0,,,
December 2011,,7494000.0,,,
March 2012,152025000.0,4232000.0,-1601000.0,,
June 2012,162347000.0,4931000.0,-317000.0,,
September 2012,157615000.0,5297000.0,-1739000.0,,
December 2012,,7424000.0,,996369000.0,44765000.0
March 2013,145085000.0,5867000.0,-3667000.0,979772000.0,41054000.0
June 2013,166068000.0,13855000.0,-21582000.0,973983000.0,34761000.0
September 2013,156050000.0,6071000.0,-6984000.0,967885000.0,36045000.0
December 2013,,11128000.0,,960602000.0,40550000.0
March 2014,150981000.0,6415000.0,-11547000.0,939343000.0,30181000.0
June 2014,167216000.0,6822000.0,-309000.0,935691000.0,31583000.0
September 2014,167782000.0,6816000.0,-4650000.0,931936000.0,28155000.0
