,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,23048000.0,13872000.0,8887500.0,-21042250.0,,
June 2008,23048000.0,13872000.0,8887500.0,-21042250.0,,
September 2008,23048000.0,13872000.0,8887500.0,-21042250.0,,
December 2008,23048000.0,13872000.0,8887500.0,-21042250.0,,
March 2009,21064500.0,12200500.0,8432500.0,-38379000.0,,
June 2009,21064500.0,12200500.0,8432500.0,-38379000.0,,
September 2009,26582000.0,17670000.0,8538000.0,-13876000.0,,
December 2009,15411000.0,9655000.0,5387000.0,-219000.0,119008000.0,112520000.0
March 2010,11472000.0,6330000.0,4946000.0,-8296000.0,,
June 2010,12167000.0,7233000.0,4553000.0,-5010000.0,,
September 2010,16644000.0,8958000.0,7265000.0,-59352000.0,87216000.0,81035000.0
December 2010,19729000.0,9837000.0,8217000.0,-451000.0,73418000.0,71325000.0
March 2011,20781000.0,3728000.0,16637000.0,-13530000.0,284462000.0,277949000.0
June 2011,32593000.0,7729000.0,23856000.0,-30249000.0,,
September 2011,32710000.0,5858000.0,22268000.0,-27392000.0,225922000.0,219716000.0
December 2011,38917000.0,7475000.0,28137000.0,-30856000.0,197116000.0,189635000.0
March 2012,33218000.0,7246000.0,24252000.0,-34198000.0,160111000.0,152703000.0
June 2012,40759000.0,6705000.0,27327000.0,-16379000.0,174671000.0,165759000.0
September 2012,31445000.0,6796000.0,20427000.0,-39701000.0,149052000.0,138065000.0
December 2012,31699000.0,5491000.0,16495000.0,-28034000.0,119206000.0,109314000.0
March 2013,24840000.0,6134000.0,15156000.0,-24446000.0,90058000.0,80504000.0
June 2013,25871000.0,6026000.0,17807000.0,-25432000.0,73757000.0,64621000.0
September 2013,19886000.0,4147000.0,14320000.0,-20434000.0,56143000.0,47383000.0
