,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2007,2730.5384615384614,416.1818181818182,-3298.3333333333335,,
September 2007,2730.5384615384614,416.1818181818182,-3298.3333333333335,,
December 2007,2730.5384615384614,416.1818181818182,-3298.3333333333335,,
March 2008,2730.5384615384614,416.1818181818182,-2868.5,,
June 2008,2730.5384615384614,416.1818181818182,-2868.5,,
September 2008,2730.5384615384614,416.1818181818182,-2868.5,,
December 2008,2730.5384615384614,416.1818181818182,-2868.5,,
March 2009,2730.5384615384614,416.1818181818182,-2443.0,,
June 2009,2730.5384615384614,416.1818181818182,-2443.0,,
September 2009,2730.5384615384614,416.1818181818182,-2443.0,,
December 2009,2730.5384615384614,416.1818181818182,-2443.0,,
March 2010,3786.0,36.0,-4823.0,,
June 2010,840.0,840.0,-890.0,,
September 2010,2730.5384615384614,36.0,-5000.0,,
December 2010,2730.5384615384614,36.0,-4692.0,300.0,300.0
March 2011,8769.0,36.0,-9585.0,,
June 2011,2438.0,36.0,-3402.0,228.0,228.0
September 2011,,541.0,-3899.0,192.0,192.0
December 2011,,36.0,-5995.0,156.0,156.0
March 2012,,36.0,-6784.0,120.0,120.0
June 2012,,36.0,-7563.0,84.0,84.0
September 2012,,411.0,-3861.0,48.0,48.0
December 2012,,36.0,-3155.0,12.0,12.0
March 2013,,36.0,-7482.0,76.0,76.0
June 2013,,36.0,-4633.0,40.0,40.0
September 2013,,36.0,-5201.0,4.0,4.0
December 2013,,74.0,-4047.0,0.0,0.0
March 2014,,79701.0,-1516.0,0.0,0.0
June 2014,,126264.0,109293.0,0.0,
September 2014,,-102129.5,-1516.0,0.0,
December 2014,,-102129.5,-120526.0,1219447.0,336748.0
March 2015,,113218.0,58226.0,0.0,
June 2015,,143275.0,34300.0,1268625.0,432590.0
