,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2007,,74450000.0,41950000.0,,
March 2008,,74450000.0,41950000.0,,
June 2008,,74450000.0,41950000.0,,
September 2008,,74450000.0,41950000.0,,
December 2008,4800000.0,152050000.0,67850000.0,,
March 2009,4800000.0,152050000.0,67850000.0,,
June 2009,4800000.0,148500000.0,74800000.0,,
September 2009,4800000.0,111700000.0,79900000.0,5452200000.0,954200000.0
December 2009,3350000.0,128500000.0,67200000.0,,
March 2010,3350000.0,133900000.0,46700000.0,,
June 2010,3350000.0,141000000.0,53000000.0,5337800000.0,762500000.0
September 2010,3350000.0,124700000.0,41900000.0,6804900000.0,877000000.0
December 2010,4000000.0,147500000.0,71300000.0,6735700000.0,832800000.0
March 2011,4000000.0,94500000.0,83300000.0,6796600000.0,908400000.0
June 2011,4000000.0,97500000.0,28300000.0,,
September 2011,4000000.0,278900000.0,-370100000.0,6279200000.0,994700000.0
December 2011,4700000.0,173200000.0,65300000.0,6917600000.0,1041800000.0
March 2012,4700000.0,116500000.0,22500000.0,4452700000.0,1182400000.0
June 2012,4700000.0,103200000.0,29800000.0,4496500000.0,1123700000.0
September 2012,4700000.0,47700000.0,-44200000.0,4538800000.0,1186800000.0
