,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,8555.75,,,
June 2010,,8555.75,,,
September 2010,,8555.75,,,
December 2010,,8555.75,,,
March 2011,45132.0,-10783.0,,,
June 2011,20993.0,30320.0,,,
September 2011,49394.0,-44287.0,,,
December 2011,782237.0,-760560.0,2663.0,2663.0,
March 2012,87848.0,-16898.0,,,
June 2012,72374.0,-81529.0,116218.0,115287.0,
September 2012,142098.0,-154456.0,16198.0,15352.0,
December 2012,518000.0,-1404028.0,253031.0,111834.0,
March 2013,542967.0,-544790.0,438171.0,277494.0,
June 2013,403704.0,-179844.0,170524.0,9932.0,
September 2013,1062221.0,-1220937.0,3184298.0,3023791.0,
December 2013,297739.0,-525813.0,138823.0,138401.0,422.0
March 2014,1186333.0,-1890216.0,348460.0,35433.0,
June 2014,8747488.0,-12204884.0,99509.0,51083.0,40926.0
September 2014,2413389694.0,-2412639895.0,50473.0,1222.0,41751.0
December 2014,92847758.0,-110073598.0,293350.0,229955.0,
