,NetIncomeLoss,Assets
March 2010,351755.0,
June 2010,-3471911.0,
September 2010,637000.0,
December 2010,311156.0,536025000.0
March 2011,452000.0,
June 2011,-1341000.0,525765722.0
September 2011,-2592000.0,535631000.0
December 2011,405000.0,541690000.0
March 2012,304000.0,530053000.0
June 2012,-7779000.0,520532000.0
September 2012,828000.0,529449000.0
December 2012,641000.0,542947000.0
March 2013,795000.0,526299000.0
June 2013,1001000.0,538937000.0
September 2013,1077000.0,536689000.0
December 2013,1001000.0,547885000.0
March 2014,977000.0,564266000.0
June 2014,1009000.0,578101000.0
September 2014,1151000.0,600158000.0
December 2014,1251000.0,598538000.0
March 2015,1064000.0,603099000.0
June 2015,1167000.0,616852000.0
September 2015,1279000.0,623253000.0
