,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2012,1206250.0,680500.0,-810250.0,,,
December 2012,1206250.0,680500.0,-810250.0,,,
March 2013,1206250.0,680500.0,-810250.0,,,
June 2013,1206250.0,680500.0,-810250.0,,,
September 2013,1808000.0,1240000.0,-1016000.0,,,
December 2013,1664000.0,780000.0,-993000.0,,,
March 2014,2693000.0,1601000.0,-1470000.0,,,
June 2014,3878000.0,1996000.0,-3231000.0,33604000.0,33088000.0,
September 2014,5357000.0,2539000.0,-2297000.0,,,
December 2014,4666000.0,2226000.0,-2413000.0,25483000.0,24917000.0,
March 2015,5109000.0,2679000.0,-2668000.0,59474000.0,58918000.0,
June 2015,4904000.0,2401000.0,-4479000.0,56672000.0,55941000.0,163000.0
September 2015,5595000.0,3725000.0,-3960000.0,52576000.0,49731000.0,
December 2015,5569000.0,3790000.0,-5691000.0,48643000.0,45296000.0,
March 2016,5940000.0,4260000.0,-5745000.0,44214000.0,39743000.0,
June 2016,5066000.0,3102000.0,-3969000.0,40324000.0,34962000.0,
September 2016,5699000.0,3466000.0,-5095000.0,34432000.0,28549000.0,
December 2016,5160000.0,3753000.0,-5412000.0,29010000.0,23185000.0,
March 2017,7188000.0,5583000.0,-6019000.0,24745000.0,18956000.0,
