,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2003,,,,,
September 2003,,,,,
December 2003,,,,,
March 2004,,,,,
June 2004,,,,,
September 2004,,,,,
December 2004,,,,,
March 2005,,,,,
June 2005,,,,,
September 2005,,,,,
December 2005,,,,,
March 2006,,,,,
June 2006,,,,,
September 2006,,,,,
December 2006,,,,,
March 2007,,,,,
June 2007,,,,,
September 2007,,,,,
December 2007,,,,,
March 2008,,,,,
June 2008,,,,,
September 2008,,,,,
December 2008,,,,,
March 2009,,,,,
June 2009,,,,,
September 2009,,,,,
December 2009,,,,,
March 2010,28779.0,8425.5,,,
June 2010,28779.0,8425.5,,,
September 2010,28779.0,8425.5,,,
December 2010,28779.0,8425.5,43019.0,36019.0,
March 2011,-46483.0,0.0,,,
June 2011,-13737.0,11356.0,,,
September 2011,15704.0,-16504.0,,,
December 2011,196242.0,-57434.0,97044.0,71906.0,
March 2012,78958.0,-62224.0,,,
June 2012,-32926.0,-37631.0,98065.0,94065.0,
September 2012,-7170.0,956.0,94076.0,90576.0,
December 2012,130004.0,-136814.0,3000.0,,3000.0
March 2013,10917.0,-7000.0,4824.0,2324.0,2500.0
June 2013,16444.0,134678.0,1558.0,-442.0,2000.0
September 2013,21285.0,129668.0,6058.0,4558.0,1500.0
December 2013,808013.0,-317368.0,1000.0,944120.0,
March 2014,891333.0,-237393.0,1361772.0,1279184.0,
June 2014,705061.0,-140465.0,3002210.0,2987838.0,
September 2014,1061520.0,-183983.0,3629083.0,3555710.0,
December 2014,1140872.0,-242987.0,3191681.0,3101033.0,
