,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2007,745.0833333333334,-1208.5,,
June 2007,745.0833333333334,-1208.5,,
September 2007,745.0833333333334,-1208.5,,
December 2007,745.0833333333334,-1208.5,,
March 2008,745.0833333333334,181.75,,
June 2008,745.0833333333334,181.75,,
September 2008,745.0833333333334,181.75,,
December 2008,745.0833333333334,181.75,,
March 2009,745.0833333333334,-1208.5,,
June 2009,745.0833333333334,-1208.5,,
September 2009,745.0833333333334,-1208.5,,
December 2009,745.0833333333334,-1208.5,,
March 2010,14753.0,-14753.0,,
June 2010,12141.0,-12141.0,,
September 2010,38287.0,-38287.0,,
December 2010,40061.0,-40136.0,6471.0,6471.0
March 2011,56588.0,-76087.0,,
June 2011,74579.0,-75901.0,26289.0,26289.0
September 2011,55756.0,-57092.0,13323.0,13323.0
December 2011,57057.0,-58394.0,96280.0,94934.0
March 2012,47903.0,-49224.0,,
June 2012,87223.0,-88545.0,38978.0,37632.0
September 2012,271937.0,-273273.0,134931.0,133585.0
