,NetIncomeLoss,Assets,AssetsCurrent
March 2010,839355.0,,
June 2010,715389.0,,
September 2010,476359.0,,
December 2010,351559.0,6079889.0,525358.0
March 2011,350720.0,,
June 2011,423316.0,5839519.0,487504.0
September 2011,380212.0,5733222.0,488832.0
December 2011,246608.0,5510301.0,366367.0
March 2012,177420.0,5389378.0,328879.0
June 2012,94103.0,5206207.0,242754.0
September 2012,33646.0,5141744.0,253526.0
December 2012,89304.0,5047693.0,249299.0
March 2013,20231.0,4972900.0,186102.0
June 2013,241381.0,5030796.0,318570.0
September 2013,200508.0,4984498.0,351234.0
December 2013,110572.0,4821481.0,253746.0
March 2014,255505.0,4851192.0,324437.0
June 2014,205117.0,4725931.0,276588.0
September 2014,159323.0,4654840.0,269959.0
December 2014,129784.0,4582585.0,274552.0
March 2015,16197.0,4451084.0,214024.0
June 2015,-929.0,4335984.0,170538.0
September 2015,-1042268.0,3207936.0,136127.0
December 2015,-1042201.0,2123648.0,117897.0
March 2016,-232878.0,1895510.0,85302.0
June 2016,-205980.0,1703014.0,164138.0
September 2016,48842.0,1668430.0,155491.0
December 2016,70544.0,1635403.0,143433.0
March 2017,52860.0,1591740.0,118709.0
June 2017,111820.0,1663639.0,221130.0
September 2017,149388.0,1631309.0,211568.0
December 2017,26788.0,1617008.0,211850.0
March 2018,184293.0,1662218.0,280694.0
June 2018,54478.0,1535969.0,171905.0
September 2018,131101.0,1517069.0,172379.0
December 2018,133369.0,1513808.0,180324.0
March 2019,135139.0,1525215.0,207141.0
June 2019,77570.0,1450098.0,145761.0
September 2019,26902.0,1301431.0,148288.0
December 2019,40781.0,1267320.0,130152.0
March 2020,-41292.0,1208520.0,76176.0
June 2020,-51468.0,1173700.0,56767.0
September 2020,85217.0,1226646.0,128990.0
