,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2006,4330.466666666666,3533.8260869565215,-284.0,,
March 2007,4330.466666666666,3533.8260869565215,-284.0,,
June 2007,4330.466666666666,3533.8260869565215,-284.0,,
September 2007,4330.466666666666,3533.8260869565215,-3289.0,,
December 2007,4330.466666666666,3533.8260869565215,-3289.0,,
March 2008,4330.466666666666,3533.8260869565215,-3289.0,,
June 2008,4330.466666666666,3533.8260869565215,-3289.0,,
September 2008,4330.466666666666,3533.8260869565215,-3285.5,,
December 2008,4330.466666666666,3533.8260869565215,-3285.5,,
March 2009,4330.466666666666,3533.8260869565215,-3285.5,,
June 2009,4330.466666666666,3533.8260869565215,-3285.5,,
September 2009,4330.466666666666,3533.8260869565215,-3126.0,,
December 2009,4330.466666666666,3533.8260869565215,-3126.0,,
March 2010,4330.466666666666,3533.8260869565215,-3126.0,,
June 2010,4330.466666666666,3533.8260869565215,-3126.0,,
September 2010,5157.0,3533.8260869565215,-5157.0,,
December 2010,2480.0,3533.8260869565215,-2480.0,,
March 2011,2560.0,3533.8260869565215,-2560.0,,
June 2011,-22849.0,3533.8260869565215,-2455.0,,
September 2011,5100.0,3533.8260869565215,-5100.0,89.0,89.0
December 2011,2892.0,3533.8260869565215,-2892.0,1440.0,1440.0
March 2012,18049.0,3533.8260869565215,-18049.0,11703.0,11703.0
June 2012,-55013.0,3533.8260869565215,-2931.0,1154.0,1154.0
September 2012,5489.0,5624.0,-5489.0,1094.0,1094.0
December 2012,2972.0,5624.0,-2972.0,523.0,523.0
March 2013,11096.0,5624.0,-11096.0,,
June 2013,-42053.0,5624.0,-2939.0,3545.0,3545.0
September 2013,4204.0,3598.5,-4204.0,606.0,606.0
December 2013,8039.0,3598.5,-8039.0,473.0,473.0
March 2014,3089.0,3598.5,-3089.0,8283.0,8283.0
June 2014,101999.0,3598.5,938.0,7423.0,7423.0
September 2014,5340.0,,-5340.0,1332.0,1332.0
December 2014,3158.0,,-3158.0,1332.0,1332.0
