,NetIncomeLoss,Assets
March 2009,805118.25,
June 2009,805118.25,
September 2009,805118.25,
December 2009,805118.25,869006899.0
March 2010,871455.0,
June 2010,1446082.0,
September 2010,364400.0,
December 2010,-1196974.0,786545484.0
March 2011,437544.0,
June 2011,809873.0,821214973.0
September 2011,577676.0,817266630.0
December 2011,-622259.0,804152000.0
March 2012,505000.0,900006969.0
June 2012,561753.0,852607594.0
September 2012,749560.0,813434285.0
December 2012,824687.0,804912000.0
March 2013,606000.0,847786000.0
June 2013,-1147000.0,799084000.0
September 2013,886000.0,796523000.0
December 2013,-883000.0,762264000.0
March 2014,579000.0,746679000.0
June 2014,335000.0,739160000.0
September 2014,-1799000.0,753270000.0
December 2014,-9119000.0,668895000.0
March 2015,-1151000.0,724971000.0
June 2015,-1605000.0,680234000.0
September 2015,-2553000.0,656649000.0
December 2015,717000.0,641004000.0
March 2016,76000.0,700237000.0
June 2016,61000.0,668459000.0
September 2016,406000.0,682521000.0
December 2016,-376000.0,688014000.0
March 2017,74000.0,725387000.0
June 2017,1153000.0,653761000.0
September 2017,236000.0,656987000.0
December 2017,1295000.0,650424000.0
March 2018,292000.0,646846000.0
June 2018,63000.0,641281000.0
September 2018,172000.0,619395000.0
December 2018,102000.0,616786000.0
March 2019,405000.0,632961000.0
June 2019,-328000.0,622422000.0
September 2019,476000.0,617489000.0
December 2019,1126000.0,594702000.0
March 2020,1123000.0,646149000.0
June 2020,-277000.0,656450000.0
September 2020,-4262000.0,688954000.0
December 2020,665000.0,668026000.0
March 2021,4330000.0,752275000.0
June 2021,789000.0,767740000.0
September 2021,1107000.0,825319000.0
December 2021,2353000.0,818813000.0
March 2022,887000.0,939352000.0
June 2022,1055000.0,864236000.0
