,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2016,,,-2424.5,,,
June 2016,,,-2424.5,,,
September 2016,,,-2424.5,,,
December 2016,,,-2424.5,,,
March 2017,6951.75,,-7552.75,,,
June 2017,6951.75,,-7552.75,,,
September 2017,6951.75,,-7552.75,,,
December 2017,6951.75,,-7552.75,,,
March 2018,6282.0,,-7267.0,,,
June 2018,4310.0,,-5306.0,,,
September 2018,7153.0,,-8433.0,,,
December 2018,21293.0,,-22731.0,,,
March 2019,6300.0,0.0,-7790.0,,,
June 2019,11947.0,0.0,-13981.0,,,
September 2019,4991.0,0.0,-7051.0,,,
December 2019,7800.0,0.0,-9946.0,0.0,0.0,0.0
March 2020,3614.0,0.0,-5622.0,,,
June 2020,3538.0,0.0,-5774.0,0.0,,
September 2020,3360.0,0.0,-5505.0,0.0,,
December 2020,6050.0,0.0,-8347.0,0.0,0.0,0.0
March 2021,7033.0,0.0,-887.0,0.0,0.0,0.0
June 2021,5825.0,0.0,-246231.0,247975.0,,
September 2021,633806.0,0.0,-463443.0,889028.0,610787.0,
December 2021,472564.0,,-882132.0,1105808.0,848589.0,
March 2022,931214.0,0.0,-806873.0,984186.0,745866.0,
June 2022,811798.0,0.0,-655430.0,1059367.0,839945.0,
