,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,96327250.0,,517000.0,,
June 2009,96327250.0,,517000.0,,
September 2009,96327250.0,,517000.0,,
December 2009,96327250.0,,517000.0,,
March 2010,95929000.0,88978750.0,-4985000.0,,
June 2010,101990000.0,88978750.0,-1916000.0,,
September 2010,102806000.0,88978750.0,8952000.0,,
December 2010,102381000.0,88978750.0,-1265000.0,914339000.0,209956000.0
March 2011,105020000.0,93489000.0,-23000.0,,
June 2011,111270000.0,99105000.0,23665000.0,1008097000.0,261149000.0
September 2011,115829000.0,103097000.0,18516000.0,1030499000.0,271184000.0
December 2011,109977000.0,97865000.0,5299000.0,1095970000.0,314182000.0
March 2012,113444000.0,101174000.0,-528000.0,1130749000.0,337901000.0
June 2012,121509000.0,108630000.0,29817000.0,1161538000.0,339422000.0
September 2012,125723000.0,112084000.0,6847000.0,1602210000.0,746291000.0
December 2012,124286000.0,110946000.0,10589000.0,1569790000.0,513832000.0
March 2013,131431000.0,116801000.0,-232000.0,1585995000.0,529189000.0
June 2013,134561000.0,118738000.0,-4260000.0,1364588000.0,296589000.0
September 2013,141176000.0,125314000.0,12897000.0,1367495000.0,312447000.0
December 2013,139291000.0,122022000.0,5926000.0,1374605000.0,295832000.0
March 2014,151656000.0,133642000.0,-1823000.0,1541576000.0,371398000.0
June 2014,165339000.0,146103000.0,12325000.0,1585136000.0,365214000.0
