,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2008,193.53846153846155,-987.0,,,
September 2008,193.53846153846155,-138.75,,,
December 2008,193.53846153846155,-138.75,,,
March 2009,193.53846153846155,-138.75,,,
June 2009,193.53846153846155,-138.75,,,
September 2009,193.53846153846155,-118.5,,,
December 2009,193.53846153846155,-118.5,,,
March 2010,193.53846153846155,-118.5,,,
June 2010,193.53846153846155,-118.5,,,
September 2010,193.53846153846155,-125.0,,,
December 2010,193.53846153846155,-125.0,,,
March 2011,193.53846153846155,-125.0,,,
June 2011,193.53846153846155,-125.0,,,
September 2011,0.0,0.0,,,
December 2011,0.0,0.0,,,
March 2012,639.0,-639.0,,,
June 2012,84.0,-84.0,,,
September 2012,10359.0,-10359.0,,,
December 2012,12765.0,-12765.0,,,
March 2013,18674.0,-18674.0,,,
June 2013,3587.0,-3587.0,,,
September 2013,21209.0,-48707.0,,,
December 2013,55993.0,-57506.0,,,
March 2014,,,,,
June 2014,,,,,
September 2014,,,,,
December 2014,,,,,
March 2015,,,,,
June 2015,,,,,
September 2015,,,,,
December 2015,,,,,
March 2016,,,,,
June 2016,,,,,
September 2016,,,,,
December 2016,,,,,
March 2017,,,,,
June 2017,,,,,
September 2017,,,,,
December 2017,,,,,
March 2018,,,,,
June 2018,,,,,
September 2018,,,,,
December 2018,,,,,
March 2019,,,,,
June 2019,,,,,
September 2019,4480.0,-4480.0,,,
December 2019,4480.0,-4480.0,,,
March 2020,5323.0,-5323.0,,,
June 2020,,,,,
September 2020,70753.0,-70753.0,,,
December 2020,70753.0,-70753.0,,,
March 2021,34193.0,-34193.0,561027.0,388811.0,172216.0
