,NetIncomeLoss,Assets
March 2012,178750750.0,
June 2012,178750750.0,
September 2012,178750750.0,
December 2012,178750750.0,
March 2013,290402000.0,
June 2013,181918000.0,
September 2013,111245000.0,
December 2013,113926000.0,26401896000.0
March 2014,81466000.0,28796233000.0
June 2014,246481000.0,29894566000.0
September 2014,191369000.0,30641292000.0
December 2014,247033000.0,32342176000.0
March 2015,289250000.0,34665571000.0
June 2015,364715000.0,36079510000.0
September 2015,223900000.0,35991228000.0
December 2015,-19555000.0,36570373000.0
March 2016,200693000.0,37768959000.0
June 2016,283345000.0,38490611000.0
September 2016,213547000.0,38771636000.0
December 2016,61275000.0,38539104000.0
March 2017,143427000.0,39054690000.0
June 2017,257898000.0,39507482000.0
September 2017,198569000.0,38765557000.0
December 2017,580116000.0,39422304000.0
March 2018,244614000.0,40028740000.0
June 2018,335026000.0,41173136000.0
September 2018,231948000.0,42806955000.0
December 2018,104338000.0,43959855000.0
March 2019,247503000.0,45045906000.0
June 2019,368267000.0,46416093000.0
September 2019,232538000.0,47279015000.0
December 2019,146062000.0,48933529000.0
March 2020,-3987000.0,47106931000.0
June 2020,-96678000.0,47268695000.0
September 2020,490115000.0,48448921000.0
December 2020,521460000.0,48887493000.0
March 2021,741655000.0,47234002000.0
June 2021,1058202000.0,48245934000.0
September 2021,763324000.0,49074450000.0
