,NetIncomeLoss,Assets
December 2010,,
March 2011,,
June 2011,,
September 2011,,524037000.0
December 2011,30000.0,526331000.0
March 2012,10000.0,520305000.0
June 2012,173000.0,527820000.0
September 2012,,508846000.0
December 2012,282000.0,514604000.0
March 2013,-343000.0,520319000.0
June 2013,193000.0,532461000.0
September 2013,,537728000.0
December 2013,,536575000.0
March 2014,,536606000.0
June 2014,,533041000.0
September 2014,,530430000.0
December 2014,,524545000.0
March 2015,,540378000.0
June 2015,,540756000.0
September 2015,,550565000.0
December 2015,,571513000.0
March 2016,,562318000.0
June 2016,,568169000.0
September 2016,,584377000.0
December 2016,,587693000.0
March 2017,,582679000.0
June 2017,,587567000.0
September 2017,,603044000.0
December 2017,,596760000.0
March 2018,,607887000.0
June 2018,,616144000.0
September 2018,,623968000.0
December 2018,,643585000.0
March 2019,,664962000.0
June 2019,,632574000.0
September 2019,,630328000.0
December 2019,,640935000.0
March 2020,,658160000.0
June 2020,,758412000.0
September 2020,,753997000.0
December 2020,,741784000.0
March 2021,,758779000.0
June 2021,,842330000.0
September 2021,,773990000.0
December 2021,,780654000.0
March 2022,,806665000.0
June 2022,,790652000.0
