,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,10284250.0,8520750.0,,,,
June 2009,10284250.0,8520750.0,,,,
September 2009,10284250.0,8520750.0,,,,
December 2009,10284250.0,8520750.0,,,,
March 2010,8549000.0,6601000.0,,-4812500.0,,
June 2010,7824000.0,6123000.0,,-4812500.0,,
September 2010,9271000.0,7408000.0,,7062000.0,,
December 2010,11674000.0,9734000.0,,,83964000.0,81320000.0
March 2011,15315000.0,12689000.0,,-14496000.0,,
June 2011,17826000.0,15473000.0,,-14496000.0,68456000.0,65843000.0
September 2011,16716000.0,14013000.0,,-4403000.0,60608000.0,58030000.0
December 2011,16792000.0,13922000.0,,,55789000.0,53045000.0
March 2012,16098000.0,12668000.0,2903500.0,,63430000.0,60765000.0
June 2012,16771000.0,14100000.0,2903500.0,,46350000.0,44496000.0
September 2012,16302000.0,13551000.0,2903500.0,,42837000.0,41072000.0
December 2012,14761000.0,11999000.0,2903500.0,,51071000.0,49293000.0
March 2013,15875000.0,11159000.0,4901000.0,,37378000.0,35480000.0
June 2013,15232000.0,10146000.0,4901000.0,,56971000.0,51542000.0
September 2013,19269000.0,12460000.0,6809000.0,,44881000.0,39560000.0
December 2013,-125665000.0,12796000.0,4039000.0,,172165000.0,155414000.0
March 2014,24263000.0,15935000.0,8328000.0,,156921000.0,139923000.0
June 2014,26356000.0,19261000.0,7095000.0,,137631000.0,131327000.0
September 2014,34230000.0,19521000.0,7707000.0,,158633000.0,149562000.0
December 2014,26633000.0,17776000.0,8262000.0,,209047000.0,160570000.0
March 2015,27060000.0,18161000.0,8145000.0,,214888000.0,186277000.0
June 2015,33333000.0,18666000.0,13987000.0,,195778000.0,181805000.0
September 2015,39497000.0,19416000.0,19490000.0,,188479000.0,180756000.0
December 2015,38841000.0,17614000.0,19231000.0,,176102000.0,170095000.0
March 2016,32456000.0,19358000.0,12169000.0,,164002000.0,157298000.0
