,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,1658370.0,85448.0,-653941.0,,,
December 2010,2214423.0,191950.0,-50255.0,,,
March 2011,1945039.0,70362.0,-513114.0,,,
June 2011,2360631.0,581838.0,-6193538.0,55873724.0,7378195.0,48495529.0
September 2011,1363475.0,106399.0,-769675.0,58643648.0,7264239.0,51379409.0
December 2011,1431848.0,154541.0,-294447.0,62289592.0,11024653.0,51264939.0
March 2012,1447555.0,103237.0,-3204384.0,58700409.0,9894223.0,48806186.0
June 2012,15205469.0,213774.0,-11551814.0,45089721.0,9521816.0,35567905.0
September 2012,1503041.0,129555.0,-448516.0,,,
December 2012,4325415.0,1090104.0,-3135661.0,44017452.0,9321220.0,34696232.0
March 2013,3477104.0,186972.0,-2729350.0,44778354.0,10148172.0,34630182.0
June 2013,11183628.0,73586.0,-10977091.0,39732880.0,11892194.0,27840686.0
September 2013,2807406.0,177941.0,-2350974.0,37654405.0,9941688.0,27712717.0
December 2013,2106063.0,90775.0,-1917469.0,41190212.0,13530522.0,27659690.0
March 2014,1738037.0,222654.0,-1913394.0,39116367.0,11768860.0,27347507.0
June 2014,2497047.0,78329.0,-2452543.0,38074754.0,10920613.0,27154141.0
September 2014,1960821.0,107550.0,-2405.0,39076673.0,12047881.0,27028792.0
December 2014,2833331.0,95597.0,601952.0,40927195.0,11412916.0,29514279.0
March 2015,3420856.0,73970.0,829938.0,46248989.0,16847579.0,29401410.0
June 2015,2881671.0,59950.0,4065228.0,53040692.0,21096033.0,31944659.0
September 2015,3847540.0,377306.0,1348433.0,54982011.0,25345697.0,29636314.0
December 2015,3059224.0,830105.0,2188268.0,53579460.0,25131285.0,28448175.0
March 2016,3406845.0,-35743.0,622720.0,58929011.0,29318565.0,29610446.0
June 2016,8012340.0,1971565.0,-2098197.0,56231591.0,26866763.0,29364828.0
September 2016,4350858.0,377287.0,391757.0,58774965.0,30103059.0,28671906.0
December 2016,6063279.0,76402.0,-89129.0,,,
March 2017,3542191.0,77202.0,132137.0,62466041.0,34803263.0,27662778.0
