,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2010,,-2949.0,,
March 2011,2467.0,-2949.0,,
June 2011,2467.0,-2949.0,,
September 2011,3750.0,-4050.0,,
December 2011,3750.0,-4050.0,,
March 2012,3750.0,-4050.0,,
June 2012,3750.0,-4050.0,,
September 2012,1537.0,-1837.0,,
December 2012,5900.0,-6200.0,,
March 2013,6733.0,-7033.0,,
June 2013,1764.0,-2169.0,,
September 2013,14195.0,-14608.0,,
December 2013,20350.0,-20677.0,3230.0,3230.0
March 2014,2070.0,-2070.0,2660.0,2660.0
June 2014,643552.0,-642489.0,224384.0,224384.0
September 2014,142236.0,-142236.0,72587.0,72587.0
December 2014,173778.0,-173297.0,55376.0,55376.0
March 2015,1125651.0,-2418404.0,8881433.0,3856221.0
June 2015,1167932.0,-186136.0,9002882.0,2990611.0
September 2015,1624549.0,-467610.0,10346175.0,2949548.0
December 2015,3744092.0,-4464398.0,26760604.0,9336923.0
March 2016,3595118.0,2810476.0,23927546.0,6719583.0
June 2016,4162930.0,-12590.0,22001979.0,6164443.0
September 2016,5161282.0,3050666.0,24380665.0,8787514.0
December 2016,8782155.0,-6644713.0,20460472.0,7264412.0
March 2017,5127158.0,2558654.0,20101677.0,7153417.0
June 2017,6948792.0,-50181.0,18271327.0,4885304.0
September 2017,6073113.0,127486.0,25676316.0,11659303.0
December 2017,5806251.0,-2136391.0,24032575.0,10413920.0
March 2018,6465045.0,-55493.0,23033141.0,9729247.0
June 2018,7079896.0,-783393.0,22080082.0,9174563.0
September 2018,5605391.0,345590.0,20365945.0,7916005.0
December 2018,8555322.0,-5667394.0,20010511.0,8939979.0
March 2019,5105249.0,1467287.0,19434941.0,8670685.0
June 2019,4023680.0,318462.0,17493320.0,7032659.0
September 2019,4510896.0,107864.0,16623422.0,6464149.0
December 2019,14536229.0,-11101060.0,5190629.0,5047095.0
March 2020,3614325.0,262303.0,5477201.0,5357623.0
