,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2011,0.0,5431.0,21685.0,,,
September 2011,18400.0,5431.0,21685.0,,,
December 2011,37939.0,5431.0,21685.0,152800.0,152800.0,
March 2012,149792.0,68565.0,34768.0,611357.0,611357.0,
June 2012,279901.0,93061.0,-8252.0,,,
September 2012,440511.0,184081.0,-134589.0,1042570.0,1042570.0,
December 2012,649494.0,203664.0,21685.0,1026044.0,1026044.0,
March 2013,757881.0,160076.0,-649143.0,1686270.0,1686270.0,
June 2013,1176105.0,300519.0,-761593.0,2264924.0,1977732.0,
September 2013,1076595.0,388385.0,-419014.0,2198224.0,1935618.0,
December 2013,1425666.0,771879.0,-893230.0,2495720.0,2182036.0,313684.0
March 2014,1383987.0,443654.0,-1064508.0,3167481.0,2903132.0,
June 2014,1501749.0,590933.0,-932846.0,4096775.0,3412434.0,
September 2014,1816435.0,738563.0,-1087328.0,5353566.0,4431647.0,
December 2014,1795377.0,705289.0,-2034824.0,5115200.0,4013920.0,1101280.0
March 2015,1788453.0,826685.0,-1462253.0,4211978.0,3028043.0,1183935.0
June 2015,1864271.0,872798.0,-564132.0,5053510.0,3841144.0,1212366.0
September 2015,2405468.0,1000714.0,-560069.0,4453917.0,3289452.0,1164465.0
