,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,,63482000.0,-24423000.0,,
June 2011,,88316000.0,-27097000.0,,
September 2011,,93334000.0,-279441000.0,,
December 2011,,,-83984000.0,1989645000.0,185667000.0
March 2012,288908000.0,89428000.0,-46712000.0,1929132000.0,192387000.0
June 2012,288908000.0,86712000.0,-37073000.0,1877439000.0,199403000.0
September 2012,288908000.0,80915000.0,-37329000.0,1797998000.0,172107000.0
December 2012,288908000.0,75188000.0,-32180000.0,1732361000.0,170292000.0
March 2013,263135000.0,88886000.0,-47485000.0,1656519000.0,148011000.0
June 2013,263135000.0,84083000.0,-43108000.0,1606448000.0,154056000.0
September 2013,263135000.0,79520000.0,-8960000.0,1592628000.0,160779000.0
December 2013,263135000.0,-1522000.0,6103000.0,1599898000.0,181169000.0
March 2014,248667500.0,83016000.0,-32237000.0,1546399000.0,153500000.0
June 2014,248667500.0,78376000.0,-22680000.0,1524767000.0,151869000.0
September 2014,248667500.0,75937000.0,-37778000.0,1488499000.0,142696000.0
December 2014,248667500.0,20298000.0,-43624000.0,1452371000.0,139898000.0
March 2015,172468250.0,55846000.0,-45213000.0,1400182000.0,116457000.0
June 2015,172468250.0,53434000.0,40265000.0,1370548000.0,114043000.0
September 2015,172468250.0,49688000.0,53054000.0,1358151000.0,129309000.0
December 2015,172468250.0,47078000.0,42310000.0,1322526000.0,116136000.0
March 2016,148774500.0,50336000.0,18568000.0,1290996000.0,115965000.0
June 2016,148774500.0,49440000.0,29315000.0,1279256000.0,132583000.0
September 2016,148774500.0,45838000.0,40207000.0,1248765000.0,124092000.0
December 2016,148774500.0,51625000.0,16005000.0,1230835000.0,126715000.0
March 2017,,49853000.0,-23855000.0,1197869000.0,126785000.0
