,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2008,39116500.0,-1393000.0,,
March 2009,39116500.0,-1393000.0,,
June 2009,39116500.0,-1393000.0,,
September 2009,39116500.0,-1393000.0,,
December 2009,30284500.0,7784500.0,,
March 2010,30284500.0,7784500.0,,
June 2010,31432000.0,3954000.0,,
September 2010,32178000.0,5649000.0,132356000.0,55081000.0
December 2010,33350000.0,9041000.0,,
March 2011,32455000.0,1501000.0,,
June 2011,33204000.0,5199000.0,120861000.0,47397000.0
September 2011,32672000.0,1718000.0,122433000.0,49306000.0
December 2011,32633000.0,6493000.0,122579000.0,52421000.0
March 2012,31908000.0,3690000.0,114955000.0,46616000.0
June 2012,32383000.0,9109000.0,117143000.0,50471000.0
September 2012,33512000.0,9638000.0,129626000.0,64984000.0
December 2012,33112000.0,22018000.0,117981000.0,68364000.0
March 2013,34584000.0,2903000.0,103809000.0,54796000.0
June 2013,35291000.0,6888000.0,96876000.0,49670000.0
September 2013,35391000.0,4053000.0,108762000.0,62856000.0
December 2013,34874000.0,7870000.0,98466000.0,54410000.0
March 2014,34247000.0,2599000.0,88954000.0,46797000.0
