,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2005,535401.6666666666,-87250.0,,,
March 2006,535401.6666666666,-87250.0,,,
June 2006,535401.6666666666,-129442.0,,,
September 2006,535401.6666666666,-129442.0,,,
December 2006,535401.6666666666,-129442.0,,,
March 2007,535401.6666666666,-129442.0,,,
June 2007,535401.6666666666,-1314111.0,,,
September 2007,535401.6666666666,-1314111.0,,,
December 2007,535401.6666666666,-1314111.0,,,
March 2008,535401.6666666666,-1314111.0,,,
June 2008,535401.6666666666,-429250.0,,,
September 2008,535401.6666666666,-429250.0,,,
December 2008,535401.6666666666,-429250.0,,,
March 2009,535401.6666666666,-429250.0,,,
June 2009,535401.6666666666,-482282.0,,,
September 2009,535401.6666666666,-482282.0,,,
December 2009,535401.6666666666,-482282.0,,,
March 2010,535401.6666666666,-482282.0,,,
June 2010,276911.0,-273094.0,,,
September 2010,443577.0,-460287.0,,,
December 2010,462298.0,-480307.0,,,
March 2011,475663.0,-478446.0,,,
June 2011,425874.0,-405390.0,,,
September 2011,432797.0,-424342.0,,,
December 2011,473382.0,-468749.0,,,
March 2012,445219.0,-445367.0,,,
June 2012,385301.0,-397486.0,,,
September 2012,289026.0,-306039.0,,,
December 2012,336742.0,-356054.0,,,
March 2013,228385.0,-259432.0,,,
June 2013,212423.0,-239103.0,,,
September 2013,720672.0,-747303.0,,,
December 2013,198862.0,-212593.0,,,
March 2014,231167.0,-245223.0,,,
June 2014,223681.0,-238073.0,,,
September 2014,232272.0,-248633.0,,,
December 2014,186910.0,-202359.0,,,
March 2015,1101149.0,-1231454.0,,,
June 2015,195251.0,-213653.0,,,
September 2015,156755.0,-177922.0,,,
December 2015,281105.0,-304187.0,,,
March 2016,115181.0,-144011.0,,,
June 2016,154839.0,-185995.0,,,
September 2016,435443.0,-469384.0,,,
December 2016,138386.0,-174049.0,,,
March 2017,149665.0,-186244.0,,,
June 2017,123818.0,-163948.0,,,
