,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2010,15675.75,-11300.0,27400.0,27400.0
December 2010,15675.75,-22916.0,,
March 2011,15675.75,-7770.0,,
June 2011,15675.75,-14803.0,,
September 2011,11114.5,-16254.0,14542.0,4542.0
December 2011,11114.5,-7802.0,30984.0,10984.0
March 2012,11250.0,-12474.0,22578.0,2578.0
June 2012,28493.0,-19826.0,28803.0,8803.0
September 2012,69454.0,-69855.0,368.0,368.0
December 2012,39177.0,-39473.0,702.0,702.0
March 2013,99876.0,-100176.0,763.0,763.0
June 2013,13570.0,-26371.0,15440.0,763.0
September 2013,60563.0,-89463.0,14983.0,1692.0
December 2013,,-2128793.0,749027.0,693.0
March 2014,,-135032.0,864356.0,4142.0
