,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,4119757.25,2589198.0,1359163.75,-4177625.25,,,
June 2009,4119757.25,2589198.0,1359163.75,-4177625.25,,,
September 2009,4119757.25,2589198.0,1359163.75,-4177625.25,,,
December 2009,4119757.25,2589198.0,1359163.75,-4177625.25,,,
March 2010,3514500.0,2321796.0,1192704.0,-9704750.0,,,
June 2010,2729001.0,1692334.0,1036667.0,-2741334.0,,,
September 2010,3067613.0,1955394.0,1112219.0,-3258936.0,,,
December 2010,2714113.0,2111293.0,602820.0,-4811837.0,28229570.0,25636815.0,2592755.0
March 2011,3437857.0,2564543.0,873314.0,4061606.0,,,
June 2011,2625223.0,1642051.0,983172.0,-1527876.0,20904529.0,19890599.0,1013930.0
September 2011,8610181.0,1478651.0,832103.0,-6955108.0,12914513.0,12173220.0,741293.0
December 2011,590092.0,-196561.0,547579.0,586992.0,11679972.0,11024999.0,654973.0
March 2012,2840862.0,979421.0,954340.0,-3272333.0,9468690.0,8865741.0,602949.0
