,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,83679250.0,79034250.0,,,
June 2009,83679250.0,79034250.0,,,
September 2009,83679250.0,79034250.0,,,
December 2009,83679250.0,79034250.0,,,
March 2010,81980000.0,77229000.0,,,
June 2010,82405000.0,77470000.0,,,
September 2010,81968000.0,76987000.0,,,
December 2010,92707000.0,87134000.0,,1007609000.0,461252000.0
March 2011,93839000.0,88087000.0,6883000.0,,
June 2011,94105000.0,88252000.0,9856000.0,1030096000.0,481467000.0
September 2011,96179000.0,90253000.0,12382000.0,1032806000.0,485379000.0
December 2011,94370000.0,88162000.0,,1036458000.0,490853000.0
March 2012,97825000.0,91517000.0,7465000.0,,
June 2012,100508000.0,94157000.0,9021000.0,1049747000.0,509512000.0
September 2012,93832000.0,71920000.0,-3662000.0,1464529000.0,452938000.0
December 2012,,,,,
March 2013,122321000.0,109180000.0,-154000.0,,
June 2013,120939000.0,108056000.0,-154000.0,,
September 2013,142886000.0,130052000.0,-7206000.0,,
December 2013,,,,1517733000.0,517541000.0
March 2014,126681000.0,113975000.0,-6094000.0,1520367000.0,525801000.0
June 2014,126834000.0,114240000.0,-38577000.0,1473134000.0,555392000.0
September 2014,127849000.0,113480000.0,7198000.0,1451664000.0,545395000.0
December 2014,,,,1460622000.0,563710000.0
March 2015,128985000.0,115875000.0,-3756000.0,1474978000.0,591083000.0
June 2015,132102000.0,118363000.0,3909000.0,1506177000.0,628857000.0
