,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1365000.0,-3449000.0,,
June 2010,1303000.0,-3128000.0,,
September 2010,1402000.0,-3409000.0,,
December 2010,1288000.0,-4297000.0,53730000.0,46594000.0
March 2011,1840000.0,-4344000.0,,
June 2011,1890000.0,-2846000.0,47568000.0,39743000.0
September 2011,2199000.0,-2961000.0,45472000.0,27881000.0
December 2011,2280000.0,-4094000.0,42691000.0,25561000.0
March 2012,2339000.0,-2522000.0,39588000.0,22673000.0
June 2012,2762000.0,-2146000.0,39320000.0,23288000.0
September 2012,2265000.0,-1943000.0,39485000.0,24097000.0
December 2012,2347000.0,-1173000.0,39071000.0,24052000.0
March 2013,2942000.0,,38783000.0,24206000.0
June 2013,3020000.0,,37340000.0,23462000.0
