,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,25664.75,159936.5,,
June 2009,25664.75,159936.5,,
September 2009,25664.75,159936.5,,
December 2009,25664.75,159936.5,,
March 2010,43547.0,136404.0,,
June 2010,17573.0,169078.0,,
September 2010,19151.0,174328.0,,
December 2010,18238.0,173190.0,2206515.0,291549.0
March 2011,45315.0,137271.0,,
June 2011,19961.0,164789.0,2166301.0,265809.0
September 2011,22959.0,163485.0,2168524.0,275269.0
December 2011,37034.0,145266.0,2168869.0,282851.0
March 2012,45061.0,134641.0,2143175.0,264394.0
June 2012,21429.0,163795.0,2149946.0,278402.0
September 2012,17415.0,172060.0,2141659.0,277352.0
December 2012,21372.0,163666.0,2144858.0,287788.0
March 2013,46464.0,134918.0,2113573.0,263740.0
June 2013,22097.0,173203.0,2125442.0,282846.0
September 2013,19212.0,176260.0,2125039.0,289680.0
December 2013,21199.0,174494.0,2119292.0,291170.0
March 2014,47247.0,142722.0,2112925.0,292040.0
June 2014,22730.0,177911.0,2108470.0,294822.0
September 2014,30425.0,178597.0,2094647.0,288236.0
December 2014,31798.0,178296.0,2092668.0,293494.0
March 2015,64920.0,145142.0,2051967.0,260030.0
June 2015,57133.0,158902.0,2098185.0,313485.0
September 2015,46107.0,172670.0,2079803.0,302340.0
