,OperatingExpenses,NetIncomeLoss,Assets
March 2013,0.0,0.0,
June 2013,48333.333333333336,-48333.333333333336,
September 2013,48333.333333333336,-48333.333333333336,
December 2013,48333.333333333336,-48333.333333333336,2348000.0
March 2014,401000.0,-349000.0,73119000.0
June 2014,1168000.0,-759000.0,207877000.0
September 2014,3392000.0,-1921000.0,381767000.0
December 2014,8227000.0,-2804000.0,526636000.0
March 2015,8994000.0,-115000.0,673749000.0
June 2015,11924000.0,-1229000.0,901486000.0
September 2015,17488000.0,-2128000.0,1039502000.0
December 2015,25125000.0,-3225000.0,1081128000.0
March 2016,28718000.0,1351000.0,1074124000.0
June 2016,33558000.0,-4552000.0,1363818000.0
September 2016,30576000.0,48000.0,1385442000.0
December 2016,34965000.0,-2344000.0,1486527000.0
March 2017,34359000.0,-87000.0,1563470000.0
June 2017,35662000.0,-1252000.0,1590390000.0
September 2017,41156000.0,-5857000.0,1638644000.0
December 2017,38347000.0,-2335000.0,1652317000.0
March 2018,37574000.0,-1254000.0,1664173000.0
June 2018,37589000.0,-1618000.0,1644725000.0
September 2018,38115000.0,-1743000.0,1635218000.0
