,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2011,57447.0,-50997.0,,,
September 2011,27272.0,-39055.0,12772.0,6450.0,6322.0
December 2011,90011.0,-114795.5,,,
March 2012,56763.0,-114795.5,,,
June 2012,-117283.0,-54911.0,8526.0,3841.0,4685.0
September 2012,53539.0,-124218.0,71621.0,71621.0,0.0
December 2012,26682.0,23402.0,10282.0,10282.0,
March 2013,393974.0,-292315.0,21222.0,21222.0,
June 2013,-80221.0,-360448.0,10500.0,10500.0,
September 2013,36033.0,-3737.0,220135.0,211135.0,
December 2013,174599.0,-83146.0,156716.0,147716.0,
March 2014,107302.0,74622.0,114370.0,105370.0,
June 2014,-175176.0,86617.0,107386.0,98140.0,
September 2014,59222.0,-19444.0,212124.0,193483.0,
December 2014,608938.0,-558559.0,241274.0,223032.0,
March 2015,121489.0,113868.0,223072.0,205425.0,
June 2015,48669.0,-173429.0,258716.0,241566.0,
September 2015,183446.0,115166.0,214098.0,197121.0,
December 2015,152077.0,-184457.0,301429.0,227447.0,
March 2016,162019.0,-143879.0,256303.0,184865.0,
June 2016,138109.0,2082.0,369976.0,299870.0,
September 2016,169167.0,-166409.0,651932.0,584151.0,
December 2016,267827.0,-196932.0,481078.0,415116.0,
March 2017,77468.0,4440.0,430739.0,366595.0,
June 2017,275751.0,-138079.0,407771.0,345446.0,
September 2017,151942.0,-78284.0,587206.0,419379.0,
December 2017,209081.0,-163750.0,635535.0,456030.0,
March 2018,143190.0,-123566.0,676544.0,498813.0,
June 2018,124855.0,10833.0,624489.0,437543.0,
September 2018,130666.0,113526.0,565212.0,379486.0,
December 2018,208508.0,-162197.0,683076.0,501008.0,
March 2019,160996.0,123176.0,577502.0,398338.0,
June 2019,143505.0,-73629.0,614797.0,437953.0,
September 2019,178706.0,-17165.0,568638.0,396902.0,
