,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2008,,0.0,,
June 2008,12110.57142857143,-20962.0,,
September 2008,12110.57142857143,-20962.0,,
December 2008,12110.57142857143,-20962.0,,
March 2009,12110.57142857143,-5472.25,,
June 2009,12110.57142857143,-5472.25,,
September 2009,12110.57142857143,-5472.25,,
December 2009,12110.57142857143,-5472.25,,
March 2010,100365.0,-100365.0,,
June 2010,23495.0,-23495.0,,
September 2010,24335.0,-24335.0,,
December 2010,96356.0,-96356.0,9110.0,9110.0
March 2011,100223.0,-100223.0,,
June 2011,108569.0,-108569.0,9878.0,9878.0
September 2011,344847.0,-1744847.0,15613.0,15613.0
December 2011,3223352.0,-3223352.0,605578.0,604225.0
March 2012,930491.0,-930491.0,53898.0,48622.0
June 2012,283977.0,-283977.0,24967.0,20124.0
September 2012,197234.0,-197235.0,17978.0,13567.0
December 2012,175646.0,-175645.0,10921.0,6942.0
March 2013,137594.0,-123715.0,10404.0,6857.0
June 2013,133912.0,-110335.0,9934.0,6819.0
September 2013,66027.0,-79435.0,6394.0,3712.0
December 2013,953939.0,-940531.0,2336.0,86.0
March 2014,59745.0,-59745.0,2132.0,82.0
June 2014,28328.0,-28328.0,1932.0,82.0
September 2014,466186.0,-1126186.0,1732.0,82.0
December 2014,76298.0,-296298.0,1532.0,82.0
March 2015,-61151.0,61151.0,1332.0,82.0
June 2015,72121.0,-72121.0,1132.0,82.0
September 2015,-49047.0,49047.0,932.0,82.0
December 2015,-18879.0,18879.0,732.0,82.0
March 2016,914816.0,-914816.0,532.0,82.0
June 2016,52823.0,-52823.0,332.0,82.0
September 2016,-476.0,476.0,132.0,82.0
December 2016,-13081.0,13081.0,82.0,82.0
March 2017,30592.0,-180592.0,82.0,82.0
June 2017,94111.0,-94111.0,2422.0,2422.0
September 2017,314755.0,-321756.0,4817.0,4817.0
