,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2008,17912328.714285713,8960227.285714285,-36323297.333333336,,,
September 2008,17912328.714285713,8960227.285714285,-36323297.333333336,,,
December 2008,17912328.714285713,8960227.285714285,-36323297.333333336,,,
March 2009,17912328.714285713,8960227.285714285,-14016257.25,,,
June 2009,17912328.714285713,8960227.285714285,-14016257.25,,,
September 2009,17912328.714285713,8960227.285714285,-14016257.25,,,
December 2009,17912328.714285713,8960227.285714285,-14016257.25,,,
March 2010,18957447.0,1746222.5,-18148123.0,,,
June 2010,18957447.0,1746222.5,-18148123.0,,,
September 2010,1924598.0,1736455.0,-1930235.0,,,
December 2010,29169192.0,1426812.0,-28396649.0,3888292.0,331199.0,3187517.0
March 2011,8329277.0,1980076.0,-8336542.0,,,
June 2011,2346871.0,2297111.0,-2419984.0,,,
September 2011,6866114.0,6847937.0,-7219267.0,11577588.0,1391613.0,3494768.0
December 2011,2649344.0,2514997.0,-3731373.0,12834314.0,3910532.0,3734869.0
March 2012,3073844.0,2932044.0,-1872561.0,13577065.0,4126022.0,4398845.0
June 2012,3346752.0,3165191.0,-3568153.0,,,
September 2012,3913621.0,2651479.0,-4028887.0,21556094.0,5536865.0,3991107.0
December 2012,,,,7366359.0,5498385.0,1458804.0
March 2013,2688661.0,2612613.0,-6833236.0,15772002.0,7964818.0,7487422.0
June 2013,,,,,,
September 2013,,,,,,
December 2013,,,,,,
