,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,212815.0,,,,,
June 2010,4198867.0,,,,,
September 2010,260239.0,,,,,
December 2010,623300.0,,,2669845.0,1574703.0,
March 2011,407918.0,,-843617.25,,,
June 2011,911408.0,,-843617.25,3809189.0,1582588.0,
September 2011,1125257.0,,-843617.25,3651686.0,1488952.0,
December 2011,467849.0,,-843617.25,2621034.0,522187.0,
March 2012,239142.0,11625.0,-195824.0,2383672.0,351390.0,
June 2012,412813.0,11625.0,-487711.0,871520.0,134871.0,
September 2012,156784.0,11625.0,580139.0,837156.0,161265.0,
December 2012,-762239.0,11625.0,-1240447.0,624312.0,315642.0,308670.0
March 2013,106732.0,0.0,-134905.0,636499.0,349138.0,
June 2013,179334.0,179334.0,3855538.0,1624589.0,100590.0,
September 2013,139069.0,268318.0,598506.0,1575484.0,50985.0,1580000.0
December 2013,288996.0,266479.0,6326753.0,1695018.0,85695.0,
March 2014,483130.0,301340.0,-5195999.0,,,
June 2014,2757536.0,2477715.0,2018419.0,3434557.0,200810.0,
September 2014,951811.0,630336.0,-672138.0,3050059.0,162801.0,
