,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets
June 2009,11611750.0,2899250.0,
September 2009,11611750.0,2899250.0,
December 2009,11611750.0,2899250.0,
March 2010,11611750.0,2899250.0,
June 2010,13568000.0,5221000.0,
September 2010,13714000.0,7119000.0,
December 2010,14259000.0,5077000.0,
March 2011,5871000.0,6339000.0,
June 2011,15893000.0,8505000.0,305927000.0
September 2011,13149000.0,6019000.0,312518000.0
December 2011,15713000.0,4995000.0,318840000.0
March 2012,8495000.0,6253000.0,320973000.0
June 2012,13777000.0,5086000.0,329831000.0
September 2012,14068000.0,6239000.0,328923000.0
December 2012,13784000.0,5037000.0,328541000.0
March 2013,14914000.0,6392000.0,323777000.0
June 2013,14679000.0,5697000.0,318926000.0
September 2013,14226000.0,5581000.0,312791000.0
December 2013,14394000.0,4537000.0,312082000.0
March 2014,15621000.0,4593000.0,301876000.0
June 2014,15021000.0,4771000.0,302058000.0
September 2014,14598000.0,4795000.0,300686000.0
December 2014,14692000.0,2425000.0,301335000.0
March 2015,15002000.0,3441000.0,301727000.0
June 2015,14771000.0,2470000.0,300314000.0
September 2015,14431000.0,2190000.0,292742000.0
December 2015,13460000.0,1009000.0,285185000.0
March 2016,17492000.0,-885000.0,287169000.0
