,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,603541.0,-509045.0,,
June 2014,640146.0,-478142.0,,
September 2014,724098.0,-681325.0,,
December 2014,1112661.0,-1095295.0,486712.0,231212.0
March 2015,666642.0,6254.0,,
June 2015,656697.0,-173467.0,545716.0,351057.0
September 2015,698559.0,-700717.0,398415.0,233771.0
December 2015,409258.0,71652.0,310145.0,172989.0
March 2016,379823.0,247726.0,552720.0,442666.0
June 2016,396901.0,-221654.0,484382.0,386996.0
September 2016,463657.0,-857718.0,341425.0,271737.0
December 2016,446254.0,-359828.0,317636.0,272897.0
March 2017,482643.0,-230815.0,249086.0,220779.0
June 2017,555304.0,-302111.0,294409.0,276216.0
September 2017,431480.0,-380369.0,313862.0,297934.0
December 2017,426099.0,-386791.0,205314.0,192838.0
March 2018,463145.0,-437008.0,230463.0,221017.0
June 2018,387979.0,-286552.0,282756.0,277466.0
September 2018,299962.0,-211004.0,342563.0,338772.0
December 2018,298454.0,-272818.0,205986.0,203694.0
March 2019,339127.0,-374510.0,335458.0,334665.0
June 2019,254244.0,-193829.0,116380.0,116031.0
September 2019,260602.0,-247282.0,110880.0,104080.0
