,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,41564.0,,35703.5,28966.0,,,
June 2010,29843.0,,35703.5,-272036.0,,,
September 2010,,,45253.0,866117.0,,,
December 2010,,,45316.0,-3008037.0,1016167.0,0.0,0.0
March 2011,23823.0,0.0,23823.0,-472596.0,,,
June 2011,24609.0,0.0,24609.0,258627.0,5446.0,0.0,0.0
September 2011,,0.0,14462.0,-37472.0,5409.0,0.0,5409.0
December 2011,,0.0,27608.0,-37105.0,5701.0,0.0,0.0
March 2012,3858500.0,175000.0,1900.0,-20616.0,2418.0,,
June 2012,3858500.0,175000.0,161000.0,-172000.0,93153.0,47612.0,45000.0
September 2012,-7709000.0,175000.0,216000.0,1533000.0,350620.0,13620.0,337000.0
December 2012,,175000.0,620100.0,-3588903.0,24254.0,23000.0,1000.0
March 2013,,921000.0,1204279.0,-2173549.0,84588.0,83531.0,1057.0
June 2013,,395000.0,987000.0,-1697000.0,6274000.0,4181000.0,2093000.0
September 2013,,618000.0,1069000.0,-2676000.0,5986000.0,3917000.0,2069000.0
December 2013,,1792000.0,4070721.0,-6081451.0,5558000.0,3653000.0,1905000.0
March 2014,,,725000.0,-3570000.0,5270000.0,3430000.0,1840000.0
June 2014,,,967000.0,-1935000.0,5112000.0,3356000.0,1756000.0
September 2014,,,780000.0,-480000.0,5517000.0,3710000.0,1807000.0
December 2014,,,280000.0,-2889000.0,3069000.0,1797000.0,1272000.0
March 2015,,,765000.0,-1747000.0,2693000.0,1477000.0,1216000.0
June 2015,,,836000.0,-1666000.0,2975000.0,1749000.0,1226000.0
September 2015,,,915000.0,-771000.0,2824000.0,1661000.0,1163000.0
