,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-22933500.0,,
June 2009,-22933500.0,,
September 2009,-22933500.0,,
December 2009,-22933500.0,,
March 2010,-15956000.0,,
June 2010,-18984000.0,,
September 2010,-15061000.0,,
December 2010,-84593000.0,1995309000.0,329014000.0
March 2011,-14219000.0,,
June 2011,-23430000.0,2091482000.0,353957000.0
September 2011,-16992000.0,2054025000.0,355787000.0
December 2011,-21487000.0,2006704000.0,350002000.0
March 2012,-38342000.0,2041322000.0,372380000.0
June 2012,-55071000.0,2048517000.0,427082000.0
September 2012,-37858000.0,2029412000.0,486954000.0
December 2012,4267000.0,2016630000.0,478607000.0
March 2013,35162000.0,2002079000.0,367409000.0
June 2013,-27361000.0,2155094000.0,382395000.0
September 2013,25273000.0,2403435000.0,598823000.0
December 2013,-101152000.0,2301448000.0,467179000.0
March 2014,19916000.0,2375439000.0,460026000.0
June 2014,6646000.0,2302892000.0,456980000.0
September 2014,-88553000.0,2191614000.0,445579000.0
December 2014,-154119000.0,2002407000.0,404297000.0
March 2015,-57115000.0,1933455000.0,341814000.0
June 2015,-88250000.0,1843624000.0,266513000.0
September 2015,-95351000.0,1757757000.0,222090000.0
December 2015,,1108140000.0,410203000.0
March 2016,,1062807000.0,364519000.0
