,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,6154.0,-3186.0,,
June 2010,796.0,-796.0,,
September 2010,838.0,-29.0,,
December 2010,2738.0,-588.0,1489.0,1489.0
March 2011,3699.0,-3999.0,11555.0,11155.0
June 2011,11222.0,-7662.0,3793.0,3793.0
September 2011,5260.0,-2810.0,1283.0,1283.0
December 2011,23134.0,12381.0,599.0,400.0
March 2012,17149.0,9366.0,599.0,599.0
June 2012,0.0,334.0,,
September 2012,183583.0,-184885.0,224.0,224.0
December 2012,400520.0,-418983.0,401148.0,
March 2013,253469.0,-233196.0,666937.0,
June 2013,299938.0,-278588.0,660081.0,
September 2013,361480.0,-347287.0,10709417.0,
December 2013,800053.0,-513626.0,14833126.0,
March 2014,846761.0,-366166.0,14620831.0,
June 2014,697572.0,-202186.0,24198127.0,
September 2014,1138680.0,-141794.0,30732284.0,
December 2014,1266544.0,-619283.0,33811133.0,
March 2015,1737202.0,-622415.0,36851399.0,
June 2015,1827676.0,-559690.0,36452232.0,
September 2015,1534973.0,-315554.0,36328098.0,
December 2015,917658.0,-298202.0,40457125.0,
March 2016,1756859.0,-377880.0,40032539.0,
June 2016,1664592.0,-270362.0,39960853.0,
September 2016,1892313.0,-771243.0,53131428.0,
December 2016,1074206.0,-352869.0,56066809.0,
March 2017,1930698.0,-364678.0,60202000.0,
June 2017,2036465.0,-289884.0,60230048.0,
September 2017,2036050.0,-1307696.0,61873897.0,
December 2017,1955737.0,128955.0,65586841.0,
March 2018,2116991.0,-280121.0,67274276.0,
June 2018,2142247.0,-985817.0,66473253.0,
September 2018,2300617.0,-1165725.0,83624425.0,
December 2018,2419653.0,-722910.0,83101522.0,
March 2019,2802913.0,-769709.0,92434682.0,
June 2019,,-943870.0,92998942.0,
