,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2009,2462985.5,2157072.875,,,
September 2009,2462985.5,2157072.875,,,
December 2009,2462985.5,2157072.875,,,
March 2010,2462985.5,2157072.875,,,
June 2010,2406165.0,1370639.5,,,
September 2010,2406165.0,1370639.5,,,
December 2010,1586056.0,1114237.5,,,
March 2011,2096762.0,2391114.0,,,
June 2011,2797244.5,-1137141.5,196026756.0,14860011.0,7491234.0
September 2011,2797244.5,-1137141.5,189923616.0,12642658.0,14168461.0
December 2011,304378.5,3925141.5,190428679.0,14446349.0,14482064.0
March 2012,3511696.5,-1178332.0,192637850.0,18205959.0,15248457.0
June 2012,2196500.0,400000.0,179968781.0,59927580.0,
September 2012,2196500.0,400000.0,131318271.0,12875348.0,
December 2012,824502.0,1600000.0,131944446.0,13647826.0,
March 2013,1870498.0,2268000.0,131659221.0,13394170.0,
June 2013,1883500.0,968000.0,128712285.0,14421403.0,
September 2013,1883500.0,968000.0,130140000.0,14552000.0,
December 2013,969500.0,1396000.0,129488000.0,11325000.0,
March 2014,1800500.0,238000.0,131086000.0,12298000.0,
June 2014,1985000.0,3334000.0,128954000.0,13314000.0,
September 2014,1985000.0,-711000.0,130300000.0,15153000.0,
December 2014,3715000.0,2464000.0,128314000.0,13762000.0,
March 2015,888000.0,-126000.0,129128000.0,16386000.0,
June 2015,8152000.0,2656000.0,129011000.0,16819000.0,
