,NetIncomeLoss,Assets
March 2007,701750000.0,
June 2007,701750000.0,
September 2007,701750000.0,
December 2007,701750000.0,
March 2008,664000000.0,
June 2008,469000000.0,
September 2008,264000000.0,
December 2008,407000000.0,48429000000.0
March 2009,341000000.0,
June 2009,551000000.0,49703000000.0
September 2009,596000000.0,50778000000.0
December 2009,695000000.0,50449000000.0
March 2010,464000000.0,50870000000.0
June 2010,518000000.0,50448000000.0
September 2010,572000000.0,51082000000.0
December 2010,620000000.0,49976000000.0
March 2011,509000000.0,50689000000.0
June 2011,419000000.0,51442000000.0
September 2011,298000000.0,51495000000.0
December 2011,452000000.0,50865000000.0
March 2012,506000000.0,50718000000.0
June 2012,404000000.0,51010000000.0
September 2012,533000000.0,51641000000.0
December 2012,102000000.0,52184000000.0
March 2013,656000000.0,52090000000.0
June 2013,579000000.0,51240000000.0
September 2013,541000000.0,51067000000.0
December 2013,569000000.0,50433000000.0
March 2014,449000000.0,50790000000.0
June 2014,499000000.0,51440000000.0
September 2014,594000000.0,52070000000.0
December 2014,558000000.0,51286000000.0
March 2015,375000000.0,50852000000.0
June 2015,494000000.0,50726000000.0
September 2015,601000000.0,51192000000.0
