,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,,333282.0,-1935330.0,,
June 2011,,342356.0,-2210339.0,,
September 2011,,400647.0,-2329419.0,,
December 2011,,380605.0,-2578676.0,6289949.0,6098742.0
March 2012,,776897.0,-3380644.0,2821298.0,2564522.0
June 2012,,1040025.0,-2338538.0,1160831.0,907868.0
September 2012,,1211142.0,-3059137.0,2803186.0,2614982.0
December 2012,,919262.0,-1042306.0,2590702.0,2461174.0
March 2013,1992199.0,454825.0,-1052795.0,1724129.0,1587798.0
June 2013,,340023.0,-1272027.0,4865047.0,4747930.0
September 2013,,356594.0,-1855044.0,4324211.0,4199876.0
December 2013,,379803.0,-1299385.0,2407755.0,2286173.0
March 2014,2443584.0,393099.0,-1823444.0,2212955.0,1951380.0
