,NetIncomeLoss,Assets
September 2013,-4315.0,
December 2013,-67053.0,723976.0
March 2014,-59000.0,
June 2014,-264414.0,11110304.0
September 2014,-227000.0,31166715.0
December 2014,-1905774.0,57873000.0
March 2015,-1246000.0,62897307.0
June 2015,835000.0,75046353.0
September 2015,2169852.0,86772611.0
December 2015,-3815000.0,139729000.0
March 2016,-2092000.0,160201000.0
June 2016,-810000.0,213874000.0
September 2016,601000.0,252963000.0
December 2016,-4189000.0,383214000.0
March 2017,-2448000.0,409293000.0
June 2017,-1280000.0,428409000.0
September 2017,2893000.0,560262000.0
December 2017,-2437000.0,582515000.0
March 2018,-2867000.0,584008000.0
June 2018,-304000.0,587955000.0
September 2018,-4963000.0,582299000.0
December 2018,-15374000.0,562478000.0
March 2019,-1535000.0,557049000.0
June 2019,-2585000.0,553546000.0
September 2019,-2557000.0,569108000.0
December 2019,-822000.0,543483000.0
March 2020,-10470000.0,532491000.0
June 2020,-6341000.0,527768000.0
