,NetIncomeLoss,Assets,AssetsCurrent
June 2009,-1215250.0,,
September 2009,-1215250.0,,
December 2009,-1215250.0,,
March 2010,-1215250.0,,
June 2010,-817000.0,,
September 2010,-523000.0,,
December 2010,-724000.0,,
March 2011,-520000.0,1636000.0,1187000.0
June 2011,-678000.0,1650000.0,1237000.0
September 2011,-866000.0,1572000.0,1140000.0
December 2011,-997000.0,1655000.0,1186000.0
March 2012,-1557000.0,1557000.0,1107000.0
June 2012,-1532000.0,1597000.0,1350000.0
September 2012,-660000.0,1416000.0,1183000.0
December 2012,-806000.0,1396000.0,1132000.0
March 2013,-938000.0,1299000.0,1134000.0
June 2013,-688000.0,1426000.0,1267000.0
September 2013,-481000.0,1763000.0,1609000.0
December 2013,-299000.0,2412000.0,2262000.0
March 2014,-718000.0,2033000.0,1883000.0
June 2014,-886000.0,1934000.0,1586000.0
September 2014,-1196000.0,1711000.0,1351000.0
December 2014,-803000.0,1759000.0,1395000.0
March 2015,-1055000.0,1605000.0,1244000.0
June 2015,-644000.0,2220000.0,1860000.0
September 2015,-496000.0,1994000.0,1636000.0
December 2015,-251000.0,2080000.0,1710000.0
March 2016,-569000.0,2034000.0,1664000.0
June 2016,-849000.0,1581000.0,1210000.0
September 2016,-866000.0,1375000.0,878000.0
December 2016,-5412000.0,1640000.0,1218000.0
March 2017,-2443000.0,1343000.0,1005000.0
June 2017,-572000.0,1419000.0,1088000.0
September 2017,-794000.0,1192000.0,717000.0
December 2017,-696000.0,1382000.0,946000.0
March 2018,-1043000.0,947000.0,550000.0
June 2018,-994000.0,851000.0,492000.0
September 2018,-621000.0,899000.0,578000.0
December 2018,-313000.0,1221000.0,937000.0
March 2019,-739000.0,970000.0,760000.0
June 2019,-402000.0,745000.0,571000.0
