,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2012,-155000.0,,,
September 2012,-351000.0,2785310.0,,
December 2012,21159000.0,1222340000.0,523000.0,1221817000.0
March 2013,-18219000.0,1187706000.0,11121000.0,1176585000.0
June 2013,30132000.0,1215723000.0,7656000.0,1208067000.0
September 2013,2606000.0,1189841000.0,7656000.0,1182185000.0
December 2013,-926966000.0,3665519000.0,25751000.0,3639768000.0
March 2014,-19484000.0,3531333000.0,15246000.0,3516087000.0
June 2014,-43142000.0,3372417000.0,16455000.0,3355962000.0
September 2014,117610000.0,3453430000.0,18438000.0,3434992000.0
December 2014,-1274444000.0,1368022000.0,65870000.0,1302152000.0
March 2015,-32975000.0,1270781000.0,59303000.0,1211478000.0
June 2015,-109826000.0,1106075000.0,56832000.0,1049243000.0
September 2015,-667953000.0,378876000.0,20728000.0,358148000.0
December 2015,-363672000.0,37408000.0,18437000.0,18971000.0
March 2016,-14393000.0,18280000.0,18280000.0,0.0
June 2016,-35485000.0,17550000.0,7143000.0,10407000.0
September 2016,-10927000.0,6323000.0,6323000.0,0.0
