,OperatingExpenses,NetIncomeLoss,Assets
March 2010,16500.0,-16250.0,
June 2010,16500.0,-16250.0,
September 2010,16500.0,-16250.0,
December 2010,16500.0,-16250.0,202000.0
March 2011,152000.0,-150000.0,
June 2011,82426.0,-83635.0,6229765.0
September 2011,1093784.0,-503796.0,40445990.0
December 2011,1044000.0,-323000.0,85351287.0
March 2012,4730000.0,-1168000.0,190339000.0
June 2012,4189000.0,-662000.0,227630000.0
September 2012,7450000.0,-2216000.0,331628000.0
December 2012,11423000.0,-3654000.0,483797000.0
March 2013,9275000.0,863000.0,562299000.0
June 2013,9938000.0,2001000.0,660281000.0
September 2013,10280000.0,3850000.0,792800000.0
December 2013,11587000.0,5944000.0,1064664000.0
March 2014,16521000.0,5986000.0,1334246000.0
June 2014,23845000.0,5463000.0,1952735000.0
September 2014,28686000.0,7354000.0,2097676000.0
December 2014,27926000.0,14695000.0,2190842000.0
March 2015,32104000.0,12014000.0,2363050000.0
June 2015,30187000.0,16764000.0,2372648000.0
September 2015,32376000.0,13572000.0,2399645000.0
December 2015,30286000.0,21088000.0,2382440000.0
March 2016,13593000.0,17664000.0,2392152000.0
June 2016,16199000.0,16853000.0,2479382000.0
September 2016,46113000.0,-10500000.0,2479771000.0
December 2016,33999000.0,7219000.0,2337654000.0
March 2017,14849000.0,8903000.0,2330504000.0
June 2017,15058000.0,12169000.0,2319952000.0
September 2017,15263000.0,6046000.0,2319163000.0
December 2017,19237000.0,150193000.0,1624599000.0
March 2018,35895000.0,-17231000.0,1169235000.0
June 2018,13952000.0,5642000.0,1062686000.0
September 2018,13865000.0,5570000.0,1056717000.0
December 2018,14327000.0,2060000.0,1023516000.0
March 2019,15697000.0,2148000.0,1011741000.0
June 2019,17768000.0,-201000.0,1013470000.0
