,OperatingExpenses,NetIncomeLoss,Assets
December 2010,15000.0,-15000.0,36026662.0
March 2011,81262.0,-78369.0,
June 2011,99937.0,2453365.0,53980099.0
September 2011,95124.0,-4838719.0,55269969.0
December 2011,78677.0,-2795277.0,39777579.0
March 2012,66000.0,462000.0,37381696.0
June 2012,57000.0,-1175000.0,33829810.0
September 2012,57000.0,1105000.0,34939412.0
December 2012,59000.0,-50000.0,34887000.0
March 2013,64000.0,-58000.0,39872000.0
June 2013,47000.0,-7708000.0,25621000.0
September 2013,44000.0,2480000.0,28102000.0
December 2013,44000.0,-1837000.0,26266000.0
March 2014,41000.0,1063000.0,27716000.0
June 2014,43000.0,1362000.0,29077000.0
September 2014,38000.0,-3938000.0,23075000.0
December 2014,34000.0,-1210000.0,21863000.0
March 2015,33000.0,-496000.0,21367000.0
June 2015,32000.0,-1187000.0,20179000.0
September 2015,27000.0,-1825000.0,16921000.0
December 2015,25000.0,-1249000.0,15671000.0
